status,prefecture,municipality,raw_count,verified_count,remaining_count,remaining_slugs,remaining_titles
未完了,長崎県,諫早市,21,0,21,isahaya-child-medical isahaya-housing-reform isahaya-vaccination-support isahaya-childcare-subsidy isahaya-birth-bonus isahaya-housing-purchase isahaya-infertility isahaya-scholarship isahaya-sme-support isahaya-nursing-equipment isahaya-elderly-support isahaya-seismic-diagnosis isahaya-child-medical-aid isahaya-juutaku-reform isahaya-health-checkup-subsidy isahaya-scholarship-repayment isahaya-startup-support isahaya-elderly-taxi isahaya-water-saving isahaya-block-wall-removal isahaya-school-lunch-subsidy,諫早市 子ども医療費助成制度 / 諫早市 住宅リフォーム支援事業 / 諫早市 高齢者予防接種助成制度 / 諫早市 子育て応援給付金 / 諫早市 出産祝い金 / 諫早市 住宅取得支援補助金 / 諫早市 不妊治療費助成事業 / 諫早市 奨学金貸付制度 / 諫早市 中小企業振興補助金 / 諫早市 介護用品支給事業 / 諫早市 高齢者見守りネットワーク事業 / 諫早市 木造住宅耐震診断助成事業 / 諫早市 こども医療費助成 / 諫早市 住宅リフォーム助成金 / 諫早市 人間ドック受診費助成 / 諫早市 奨学金返還支援制度 / 諫早市 創業支援補助金 / 諫早市 高齢者タクシー利用助成 / 諫早市 雨水タンク設置補助金 / 諫早市 ブロック塀等撤去補助金 / 諫早市 学校給食費補助制度
未完了,長野県,岡谷市,9,0,9,okaya-nursery-support okaya-migration-housing okaya-hearing-aid okaya-study-abroad-support okaya-agri-newcomer okaya-dementia-early okaya-ev-charger okaya-snow-removal-aid okaya-childrearing-coupon,岡谷市 保育所等入所支援金 / 岡谷市 移住者住宅取得補助金 / 岡谷市 補聴器購入費助成 / 岡谷市 高校生海外留学支援金 / 岡谷市 新規就農者支援交付金 / 岡谷市 認知症早期発見検診助成 / 岡谷市 EV充電設備設置補助金 / 岡谷市 要援護世帯除雪費助成 / 岡谷市 子育て応援クーポン事業
未完了,長野県,松本市,21,3,18,matsumoto-scholarship matsumoto-childcare-subsidy matsumoto-birth-bonus matsumoto-disability-medical matsumoto-school-lunch matsumoto-telework-bonus matsumoto-nursing-home-reform matsumoto-energy-support matsumoto-bousai-equipment matsumoto-nursery-support matsumoto-migration-housing matsumoto-hearing-aid matsumoto-study-abroad-support matsumoto-agri-newcomer matsumoto-dementia-early matsumoto-ev-charger matsumoto-snow-removal-aid matsumoto-childrearing-coupon,松本市 奨学金制度 / 松本市 子育て世帯応援給付金 / 松本市 出産・子育て応援給付金 / 松本市 福祉医療費給付金制度（障がい者） / 松本市 学校給食費補助制度 / 松本市 テレワーク移住支援補助金 / 松本市 高齢者にやさしい住まいづくり助成金 / 松本市 住宅用太陽光発電・蓄電池導入補助金 / 松本市 家庭用防災資機材購入補助金 / 松本市 保育所等入所支援金 / 松本市 移住者住宅取得補助金 / 松本市 補聴器購入費助成 / 松本市 高校生海外留学支援金 / 松本市 新規就農者支援交付金 / 松本市 認知症早期発見検診助成 / 松本市 EV充電設備設置補助金 / 松本市 要援護世帯除雪費助成 / 松本市 子育て応援クーポン事業
未完了,長野県,上田市,12,1,11,ueda-fertility-treatment ueda-scholarship ueda-nursery-support ueda-migration-housing ueda-hearing-aid ueda-study-abroad-support ueda-agri-newcomer ueda-dementia-early ueda-ev-charger ueda-snow-removal-aid ueda-childrearing-coupon,上田市 不妊治療費助成事業 / 上田市 奨学金制度 / 上田市 保育所等入所支援金 / 上田市 移住者住宅取得補助金 / 上田市 補聴器購入費助成 / 上田市 高校生海外留学支援金 / 上田市 新規就農者支援交付金 / 上田市 認知症早期発見検診助成 / 上田市 EV充電設備設置補助金 / 上田市 要援護世帯除雪費助成 / 上田市 子育て応援クーポン事業
未完了,長野県,諏訪市,9,0,9,suwa-nursery-support suwa-migration-housing suwa-hearing-aid suwa-study-abroad-support suwa-agri-newcomer suwa-dementia-early suwa-ev-charger suwa-snow-removal-aid suwa-childrearing-coupon,諏訪市 保育所等入所支援金 / 諏訪市 移住者住宅取得補助金 / 諏訪市 補聴器購入費助成 / 諏訪市 高校生海外留学支援金 / 諏訪市 新規就農者支援交付金 / 諏訪市 認知症早期発見検診助成 / 諏訪市 EV充電設備設置補助金 / 諏訪市 要援護世帯除雪費助成 / 諏訪市 子育て応援クーポン事業
未完了,長野県,長野県,1,0,1,nagano-disaster-mudslide-support,長野県 土砂災害被災者住宅再建支援事業
未完了,長野県,長野市,21,1,20,nagano-city-childcare-subsidy nagano-city-birth-bonus nagano-city-barrier-free nagano-city-senior-dental nagano-city-school-lunch nagano-city-sme-support nagano-city-nursing-equipment nagano-city-migration-bonus nagano-city-seismic-diagnosis nagano-nursery-support nagano-migration-housing nagano-hearing-aid nagano-study-abroad-support nagano-agri-newcomer nagano-dementia-early nagano-ev-charger nagano-snow-removal-aid nagano-childrearing-coupon nagano-city-earthquake-reform nagano-city-scholarship,長野市 子育て世帯生活支援給付金 / 長野市 出産祝い金制度 / 長野市 高齢者等バリアフリー改修補助金 / 長野市 後期高齢者歯科口腔健診 / 長野市 学校給食費負担軽減事業 / 長野市 中小企業デジタル化推進補助金 / 長野市 在宅介護用品支給事業 / 長野市 UIJターン移住支援金 / 長野市 木造住宅無料耐震診断 / 長野市 保育所等入所支援金 / 長野市 移住者住宅取得補助金 / 長野市 補聴器購入費助成 / 長野市 高校生海外留学支援金 / 長野市 新規就農者支援交付金 / 長野市 認知症早期発見検診助成 / 長野市 EV充電設備設置補助金 / 長野市 要援護世帯除雪費助成 / 長野市 子育て応援クーポン事業 / 長野市 住宅耐震改修補助金 / 長野市 奨学金制度
未完了,長野県,飯田市,12,1,11,iida-housing-seismic iida-migration-support iida-nursery-support iida-migration-housing iida-hearing-aid iida-study-abroad-support iida-agri-newcomer iida-dementia-early iida-ev-charger iida-snow-removal-aid iida-childrearing-coupon,飯田市 木造住宅耐震改修補助金 / 飯田市 移住定住促進補助金 / 飯田市 保育所等入所支援金 / 飯田市 移住者住宅取得補助金 / 飯田市 補聴器購入費助成 / 飯田市 高校生海外留学支援金 / 飯田市 新規就農者支援交付金 / 飯田市 認知症早期発見検診助成 / 飯田市 EV充電設備設置補助金 / 飯田市 要援護世帯除雪費助成 / 飯田市 子育て応援クーポン事業
未完了,鳥取県,境港市,9,0,9,sakaiminato-child-medical-aid sakaiminato-juutaku-reform sakaiminato-health-checkup-subsidy sakaiminato-scholarship-repayment sakaiminato-startup-support sakaiminato-elderly-taxi sakaiminato-water-saving sakaiminato-block-wall-removal sakaiminato-school-lunch-subsidy,境港市 こども医療費助成 / 境港市 住宅リフォーム助成金 / 境港市 人間ドック受診費助成 / 境港市 奨学金返還支援制度 / 境港市 創業支援補助金 / 境港市 高齢者タクシー利用助成 / 境港市 雨水タンク設置補助金 / 境港市 ブロック塀等撤去補助金 / 境港市 学校給食費補助制度
未完了,鳥取県,琴浦町,9,0,9,kotoura-child-medical-aid kotoura-juutaku-reform kotoura-health-checkup-subsidy kotoura-scholarship-repayment kotoura-startup-support kotoura-elderly-taxi kotoura-water-saving kotoura-block-wall-removal kotoura-school-lunch-subsidy,琴浦町 こども医療費助成 / 琴浦町 住宅リフォーム助成金 / 琴浦町 人間ドック受診費助成 / 琴浦町 奨学金返還支援制度 / 琴浦町 創業支援補助金 / 琴浦町 高齢者タクシー利用助成 / 琴浦町 雨水タンク設置補助金 / 琴浦町 ブロック塀等撤去補助金 / 琴浦町 学校給食費補助制度
未完了,鳥取県,倉吉市,9,0,9,kurayoshi-child-medical-aid kurayoshi-juutaku-reform kurayoshi-health-checkup-subsidy kurayoshi-scholarship-repayment kurayoshi-startup-support kurayoshi-elderly-taxi kurayoshi-water-saving kurayoshi-block-wall-removal kurayoshi-school-lunch-subsidy,倉吉市 こども医療費助成 / 倉吉市 住宅リフォーム助成金 / 倉吉市 人間ドック受診費助成 / 倉吉市 奨学金返還支援制度 / 倉吉市 創業支援補助金 / 倉吉市 高齢者タクシー利用助成 / 倉吉市 雨水タンク設置補助金 / 倉吉市 ブロック塀等撤去補助金 / 倉吉市 学校給食費補助制度
完了,鳥取県,鳥取県,3,3,0,,
未完了,鳥取県,鳥取市,21,3,18,tottori-city-childcare-subsidy tottori-city-birth-bonus tottori-city-housing-purchase tottori-city-infertility tottori-city-scholarship tottori-city-sme-support tottori-city-nursing-equipment tottori-city-elderly-support tottori-child-medical-aid tottori-juutaku-reform tottori-health-checkup-subsidy tottori-scholarship-repayment tottori-startup-support tottori-elderly-taxi tottori-water-saving tottori-block-wall-removal tottori-school-lunch-subsidy tottori-city-migration-support,鳥取市 保育料軽減助成金 / 鳥取市 出産祝い金 / 鳥取市 住宅取得支援補助金 / 鳥取市 不妊治療費助成事業 / 鳥取市 奨学金返還支援補助金 / 鳥取市 中小企業振興補助金 / 鳥取市 介護用品支給事業 / 鳥取市 高齢者見守り支援事業 / 鳥取市 こども医療費助成 / 鳥取市 住宅リフォーム助成金 / 鳥取市 人間ドック受診費助成 / 鳥取市 奨学金返還支援制度 / 鳥取市 創業支援補助金 / 鳥取市 高齢者タクシー利用助成 / 鳥取市 雨水タンク設置補助金 / 鳥取市 ブロック塀等撤去補助金 / 鳥取市 学校給食費補助制度 / 鳥取市 移住定住支援金
未完了,鳥取県,米子市,11,1,10,yonago-startup-support yonago-migration-support yonago-child-medical-aid yonago-juutaku-reform yonago-health-checkup-subsidy yonago-scholarship-repayment yonago-elderly-taxi yonago-water-saving yonago-block-wall-removal yonago-school-lunch-subsidy,米子市 創業支援補助金 / 米子市 移住定住支援金 / 米子市 こども医療費助成 / 米子市 住宅リフォーム助成金 / 米子市 人間ドック受診費助成 / 米子市 奨学金返還支援制度 / 米子市 高齢者タクシー利用助成 / 米子市 雨水タンク設置補助金 / 米子市 ブロック塀等撤去補助金 / 米子市 学校給食費補助制度
未完了,鳥取県,北栄町,9,0,9,hokuei-child-medical-aid hokuei-juutaku-reform hokuei-health-checkup-subsidy hokuei-scholarship-repayment hokuei-startup-support hokuei-elderly-taxi hokuei-water-saving hokuei-block-wall-removal hokuei-school-lunch-subsidy,北栄町 こども医療費助成 / 北栄町 住宅リフォーム助成金 / 北栄町 人間ドック受診費助成 / 北栄町 奨学金返還支援制度 / 北栄町 創業支援補助金 / 北栄町 高齢者タクシー利用助成 / 北栄町 雨水タンク設置補助金 / 北栄町 ブロック塀等撤去補助金 / 北栄町 学校給食費補助制度
未完了,島根県,安来市,9,0,9,yasugi-child-medical-aid yasugi-juutaku-reform yasugi-health-checkup-subsidy yasugi-scholarship-repayment yasugi-startup-support yasugi-elderly-taxi yasugi-water-saving yasugi-block-wall-removal yasugi-school-lunch-subsidy,安来市 こども医療費助成 / 安来市 住宅リフォーム助成金 / 安来市 人間ドック受診費助成 / 安来市 奨学金返還支援制度 / 安来市 創業支援補助金 / 安来市 高齢者タクシー利用助成 / 安来市 雨水タンク設置補助金 / 安来市 ブロック塀等撤去補助金 / 安来市 学校給食費補助制度
未完了,島根県,益田市,9,0,9,masuda-child-medical-aid masuda-juutaku-reform masuda-health-checkup-subsidy masuda-scholarship-repayment masuda-startup-support masuda-elderly-taxi masuda-water-saving masuda-block-wall-removal masuda-school-lunch-subsidy,益田市 こども医療費助成 / 益田市 住宅リフォーム助成金 / 益田市 人間ドック受診費助成 / 益田市 奨学金返還支援制度 / 益田市 創業支援補助金 / 益田市 高齢者タクシー利用助成 / 益田市 雨水タンク設置補助金 / 益田市 ブロック塀等撤去補助金 / 益田市 学校給食費補助制度
未完了,島根県,出雲市,11,1,10,izumo-housing-seismic izumo-startup-support izumo-child-medical-aid izumo-juutaku-reform izumo-health-checkup-subsidy izumo-scholarship-repayment izumo-elderly-taxi izumo-water-saving izumo-block-wall-removal izumo-school-lunch-subsidy,出雲市 木造住宅耐震改修補助金 / 出雲市 創業チャレンジ補助金 / 出雲市 こども医療費助成 / 出雲市 住宅リフォーム助成金 / 出雲市 人間ドック受診費助成 / 出雲市 奨学金返還支援制度 / 出雲市 高齢者タクシー利用助成 / 出雲市 雨水タンク設置補助金 / 出雲市 ブロック塀等撤去補助金 / 出雲市 学校給食費補助制度
未完了,島根県,松江市,20,2,18,matsue-housing-reform matsue-startup-support matsue-childcare-subsidy matsue-birth-bonus matsue-newlywed-rent matsue-disability-medical matsue-school-lunch matsue-telework-bonus matsue-nursing-home-reform matsue-bousai-equipment matsue-child-medical-aid matsue-juutaku-reform matsue-health-checkup-subsidy matsue-scholarship-repayment matsue-elderly-taxi matsue-water-saving matsue-block-wall-removal matsue-school-lunch-subsidy,松江市 住宅リフォーム助成制度 / 松江市 創業支援補助金 / 松江市 保育料軽減事業 / 松江市 出産・子育て応援給付金 / 松江市 結婚新生活支援補助金 / 松江市 重度障がい者医療費助成制度 / 松江市 学校給食費助成制度 / 松江市 テレワーク移住支援補助金 / 松江市 高齢者住宅改修支援事業 / 松江市 家庭用防災設備購入補助金 / 松江市 こども医療費助成 / 松江市 住宅リフォーム助成金 / 松江市 人間ドック受診費助成 / 松江市 奨学金返還支援制度 / 松江市 高齢者タクシー利用助成 / 松江市 雨水タンク設置補助金 / 松江市 ブロック塀等撤去補助金 / 松江市 学校給食費補助制度
未完了,島根県,大田市,9,0,9,ooda-child-medical-aid ooda-juutaku-reform ooda-health-checkup-subsidy ooda-scholarship-repayment ooda-startup-support ooda-elderly-taxi ooda-water-saving ooda-block-wall-removal ooda-school-lunch-subsidy,大田市 こども医療費助成 / 大田市 住宅リフォーム助成金 / 大田市 人間ドック受診費助成 / 大田市 奨学金返還支援制度 / 大田市 創業支援補助金 / 大田市 高齢者タクシー利用助成 / 大田市 雨水タンク設置補助金 / 大田市 ブロック塀等撤去補助金 / 大田市 学校給食費補助制度
未完了,島根県,島根県,3,0,3,shimane-child-support shimane-uiturn-support shimane-empty-house,島根県 しまね子育て応援事業 / 島根県 UIターン就業支援事業 / 島根県 空き家活用支援事業
未完了,島根県,浜田市,9,0,9,hamada-child-medical-aid hamada-juutaku-reform hamada-health-checkup-subsidy hamada-scholarship-repayment hamada-startup-support hamada-elderly-taxi hamada-water-saving hamada-block-wall-removal hamada-school-lunch-subsidy,浜田市 こども医療費助成 / 浜田市 住宅リフォーム助成金 / 浜田市 人間ドック受診費助成 / 浜田市 奨学金返還支援制度 / 浜田市 創業支援補助金 / 浜田市 高齢者タクシー利用助成 / 浜田市 雨水タンク設置補助金 / 浜田市 ブロック塀等撤去補助金 / 浜田市 学校給食費補助制度
完了,東京都,葛飾区,12,12,0,,
完了,東京都,江戸川区,12,12,0,,
完了,東京都,江東区,12,12,0,,
完了,東京都,港区,12,12,0,,
完了,東京都,荒川区,12,12,0,,
完了,東京都,国分寺市,12,12,0,,
完了,東京都,狛江市,9,9,0,,
完了,東京都,三鷹市,12,12,0,,
完了,東京都,渋谷区,12,12,0,,
完了,東京都,小金井市,9,9,0,,
完了,東京都,小平市,3,3,0,,
完了,東京都,昭島市,12,12,0,,
完了,東京都,新宿区,12,12,0,,
完了,東京都,杉並区,12,12,0,,
完了,東京都,世田谷区,12,12,0,,
完了,東京都,青梅市,3,3,0,,
完了,東京都,千代田区,12,12,0,,
完了,東京都,足立区,12,12,0,,
完了,東京都,台東区,12,12,0,,
完了,東京都,大田区,12,12,0,,
完了,東京都,中央区,12,12,0,,
完了,東京都,中野区,12,12,0,,
完了,東京都,町田市,21,21,0,,
完了,東京都,調布市,3,3,0,,
完了,東京都,東京都,4,4,0,,
完了,東京都,東京都（各区市町村）,2,2,0,,
完了,東京都,東京都（東京都私学財団）,1,1,0,,
完了,東京都,東京都（東京都中小企業振興公社）,1,1,0,,
完了,東京都,東村山市,12,12,0,,
完了,東京都,東大和市,9,9,0,,
完了,東京都,日野市,3,3,0,,
完了,東京都,八王子市,20,20,0,,
完了,東京都,板橋区,12,12,0,,
完了,東京都,品川区,12,12,0,,
完了,東京都,府中市,3,3,0,,
完了,東京都,武蔵野市,12,12,0,,
完了,東京都,文京区,12,12,0,,
完了,東京都,豊島区,12,12,0,,
完了,東京都,北区,12,12,0,,
完了,東京都,墨田区,12,12,0,,
完了,東京都,目黒区,12,12,0,,
完了,東京都,立川市,12,12,0,,
完了,東京都,練馬区,12,12,0,,
未完了,徳島県,阿南市,9,0,9,anan-child-medical-aid anan-juutaku-reform anan-health-checkup-subsidy anan-scholarship-repayment anan-startup-support anan-elderly-taxi anan-water-saving anan-block-wall-removal anan-school-lunch-subsidy,阿南市 こども医療費助成 / 阿南市 住宅リフォーム助成金 / 阿南市 人間ドック受診費助成 / 阿南市 奨学金返還支援制度 / 阿南市 創業支援補助金 / 阿南市 高齢者タクシー利用助成 / 阿南市 雨水タンク設置補助金 / 阿南市 ブロック塀等撤去補助金 / 阿南市 学校給食費補助制度
未完了,徳島県,徳島県,3,1,2,tokushima-sudachi-farming tokushima-satellite-office,徳島県 すだち産業振興・新規就農支援事業 / 徳島県 サテライトオフィス誘致推進補助金
未完了,徳島県,徳島市,21,11,10,tokushima-city-telework-bonus tokushima-child-medical-aid tokushima-juutaku-reform tokushima-health-checkup-subsidy tokushima-scholarship-repayment tokushima-startup-support tokushima-elderly-taxi tokushima-water-saving tokushima-block-wall-removal tokushima-school-lunch-subsidy,徳島市 サテライトオフィス進出支援補助金 / 徳島市 こども医療費助成 / 徳島市 住宅リフォーム助成金 / 徳島市 人間ドック受診費助成 / 徳島市 奨学金返還支援制度 / 徳島市 創業支援補助金 / 徳島市 高齢者タクシー利用助成 / 徳島市 雨水タンク設置補助金 / 徳島市 ブロック塀等撤去補助金 / 徳島市 学校給食費補助制度
未完了,徳島県,鳴門市,9,0,9,naruto-child-medical-aid naruto-juutaku-reform naruto-health-checkup-subsidy naruto-scholarship-repayment naruto-startup-support naruto-elderly-taxi naruto-water-saving naruto-block-wall-removal naruto-school-lunch-subsidy,鳴門市 こども医療費助成 / 鳴門市 住宅リフォーム助成金 / 鳴門市 人間ドック受診費助成 / 鳴門市 奨学金返還支援制度 / 鳴門市 創業支援補助金 / 鳴門市 高齢者タクシー利用助成 / 鳴門市 雨水タンク設置補助金 / 鳴門市 ブロック塀等撤去補助金 / 鳴門市 学校給食費補助制度
未完了,栃木県,さくら市,9,0,9,sakura-city-childcare-subsidy sakura-city-birth-bonus sakura-city-housing-purchase sakura-city-infertility sakura-city-school-lunch sakura-city-women-startup sakura-city-nursing-equipment sakura-city-migration-bonus sakura-city-bousai-equipment,さくら市 保育料軽減補助金 / さくら市 出産祝い金 / さくら市 住宅取得支援補助金 / さくら市 不妊治療費助成 / さくら市 学校給食費補助 / さくら市 女性起業支援補助金 / さくら市 介護用品支給事業 / さくら市 移住支援金 / さくら市 防災資機材整備補助金
未完了,栃木県,宇都宮市,12,2,10,utsunomiya-childcare-subsidy utsunomiya-daycare-support utsunomiya-newlywed-rent utsunomiya-infertility utsunomiya-school-lunch utsunomiya-telework-bonus utsunomiya-nursing-home-reform utsunomiya-bousai-equipment utsunomiya-housing-reform utsunomiya-startup-support,宇都宮市 子育て世帯応援給付金 / 宇都宮市 保育料軽減事業 / 宇都宮市 結婚新生活支援補助金 / 宇都宮市 不妊治療費助成事業 / 宇都宮市 学校給食費支援事業 / 宇都宮市 テレワーク移住支援補助金 / 宇都宮市 高齢者住宅改修支援事業 / 宇都宮市 家庭用防災設備購入補助金 / 宇都宮市 住宅リフォーム資金助成 / 宇都宮市 創業支援補助金
未完了,栃木県,佐野市,21,2,19,sano-startup-support sano-childcare-subsidy sano-birth-bonus sano-housing-purchase sano-infertility sano-school-lunch sano-sme-support sano-nursing-home-reform sano-energy-support sano-seismic-diagnosis sano-childcare-subsidy-v2 sano-parenting-allowance sano-housing-purchase-v2 sano-infertility-v2 sano-scholarship sano-sme-support-v2 sano-nursing-equipment sano-migration-bonus sano-bousai-equipment,佐野市 創業支援補助金 / 佐野市 子育て応援助成金 / 佐野市 出産祝い金 / 佐野市 住宅取得支援補助金 / 佐野市 不妊治療費助成事業 / 佐野市 学校給食費補助事業 / 佐野市 中小企業経営力強化補助金 / 佐野市 高齢者住宅改修助成事業 / 佐野市 住宅用太陽光発電システム設置補助金 / 佐野市 木造住宅耐震診断助成事業 / 佐野市 保育料軽減補助金 / 佐野市 子育て応援給付金 / 佐野市 定住促進住宅取得補助金 / 佐野市 不妊治療費助成事業 / 佐野市 奨学金返還支援制度 / 佐野市 中小企業DX推進補助金 / 佐野市 介護用品支給事業 / 佐野市 移住・定住応援補助金 / 佐野市 防災資機材整備補助金
未完了,栃木県,鹿沼市,9,0,9,kanuma-childcare-subsidy kanuma-birth-bonus kanuma-vacant-house kanuma-infertility kanuma-scholarship kanuma-sme-support kanuma-nursing-equipment kanuma-migration-bonus kanuma-seismic-diagnosis,鹿沼市 保育料軽減補助金 / 鹿沼市 出産祝い金 / 鹿沼市 空き家活用促進補助金 / 鹿沼市 不妊治療費助成事業 / 鹿沼市 奨学金制度 / 鹿沼市 中小企業設備投資補助金 / 鹿沼市 介護用品支給事業 / 鹿沼市 移住支援金 / 鹿沼市 木造住宅耐震診断補助金
未完了,栃木県,小山市,30,3,27,oyama-housing-reform oyama-childcare-subsidy oyama-birth-bonus oyama-newlywed-rent oyama-disability-medical oyama-school-lunch oyama-sme-support oyama-nursing-home-reform oyama-energy-support oyama-bousai-equipment oyama-kosodate-taxi oyama-twin-childcare oyama-eco-reform oyama-specific-disease oyama-school-ict oyama-agri-employment oyama-home-care oyama-community-bus oyama-flood-prevention oyama-childcare-subsidy-v2 oyama-birth-bonus-v2 oyama-mental-health oyama-afterschool oyama-telework-bonus oyama-nursing-home-reform-v2 oyama-elderly-support oyama-bousai-equipment-v2,小山市 住宅リフォーム助成事業 / 小山市 保育料軽減補助金 / 小山市 出産祝い金 / 小山市 新婚世帯家賃補助金 / 小山市 障がい者医療費助成制度 / 小山市 学校給食費補助制度 / 小山市 中小企業振興補助金 / 小山市 介護リフォーム補助金 / 小山市 省エネ設備導入補助金 / 小山市 防災設備整備補助金 / 小山市 子育てタクシー利用助成 / 小山市 多胎児世帯支援給付金 / 小山市 住宅省エネリフォーム補助金 / 小山市 特定疾病療養者見舞金 / 小山市 ICT学習環境整備補助金 / 小山市 農業新規就農支援金 / 小山市 在宅介護支援手当 / 小山市 コミュニティバス利用助成制度 / 小山市 浸水対策補助金 / 小山市 保育料軽減補助金 / 小山市 出産祝い金 / 小山市 こころの健康相談 / 小山市 放課後子ども教室 / 小山市 テレワーク移住促進補助金 / 小山市 高齢者住宅改造助成 / 小山市 高齢者見守り配食サービス / 小山市 自主防災組織活動補助金
未完了,栃木県,真岡市,9,0,9,mooka-childcare-subsidy mooka-birth-bonus mooka-housing-purchase mooka-infertility mooka-school-lunch mooka-uij-turn mooka-nursing-equipment mooka-energy-support mooka-seismic-diagnosis,真岡市 保育料軽減補助金 / 真岡市 出産祝い金 / 真岡市 住宅取得支援補助金 / 真岡市 不妊治療費助成 / 真岡市 学校給食費補助 / 真岡市 UIJターン支援金 / 真岡市 介護用品支給事業 / 真岡市 省エネ家電買替え補助金 / 真岡市 木造住宅耐震診断補助金
未完了,栃木県,足利市,21,1,20,ashikaga-housing-reform ashikaga-migration-support ashikaga-childcare-subsidy ashikaga-birth-bonus ashikaga-newlywed-rent ashikaga-infertility ashikaga-school-lunch ashikaga-telework-bonus ashikaga-nursing-equipment ashikaga-energy-support ashikaga-seismic-diagnosis ashikaga-childcare-subsidy-v2 ashikaga-birth-bonus-v2 ashikaga-housing-eco ashikaga-mental-health ashikaga-study-abroad ashikaga-telework-bonus-v2 ashikaga-nursing-home-reform ashikaga-disaster-prevention ashikaga-elderly-support,足利市 住宅リフォーム助成金 / 足利市 移住支援金 / 足利市 子育て世帯応援給付金 / 足利市 出産祝い金 / 足利市 結婚新生活支援補助金 / 足利市 不妊治療費助成事業 / 足利市 学校給食費無償化事業 / 足利市 テレワーク推進補助金 / 足利市 在宅介護用品支給事業 / 足利市 省エネルギー設備導入補助金 / 足利市 木造住宅耐震診断補助事業 / 足利市 保育料軽減補助金 / 足利市 出産祝い金 / 足利市 省エネ住宅改修補助金 / 足利市 こころの健康相談事業 / 足利市 海外留学支援奨学金 / 足利市 テレワーク移住促進補助金 / 足利市 高齢者住宅改造助成事業 / 足利市 自主防災組織活動支援補助金 / 足利市 高齢者外出支援事業
未完了,栃木県,大田原市,9,0,9,otawara-childcare-subsidy otawara-birth-bonus otawara-housing-eco otawara-senior-dental otawara-scholarship otawara-sme-support otawara-nursing-equipment otawara-migration-bonus otawara-bousai-equipment,大田原市 保育料軽減補助金 / 大田原市 出産祝い金 / 大田原市 省エネ住宅改修補助金 / 大田原市 高齢者歯科健診 / 大田原市 奨学金制度 / 大田原市 中小企業振興補助金 / 大田原市 介護用品支給事業 / 大田原市 移住支援金 / 大田原市 防災資機材補助金
完了,栃木県,栃木県,1,1,0,,
未完了,栃木県,矢板市,9,0,9,yaita-childcare-subsidy yaita-birth-bonus yaita-housing-purchase yaita-disability-medical yaita-afterschool yaita-uij-turn yaita-nursing-equipment yaita-energy-support yaita-seismic-diagnosis,矢板市 保育料軽減補助金 / 矢板市 出産祝い金 / 矢板市 定住促進住宅取得補助金 / 矢板市 重度障がい者医療費助成 / 矢板市 放課後子ども教室 / 矢板市 UIJターン就職支援金 / 矢板市 介護用品支給事業 / 矢板市 住宅用太陽光発電補助金 / 矢板市 木造住宅耐震診断補助金
未完了,奈良県,橿原市,3,1,2,kashihara-housing-reform kashihara-scholarship,橿原市 住宅改修補助金 / 橿原市 奨学金制度
完了,奈良県,奈良県,1,1,0,,
未完了,奈良県,奈良市,12,1,11,nara-city-childcare-subsidy nara-city-daycare-support nara-city-barrier-free nara-city-senior-dental nara-city-school-lunch nara-city-sme-support nara-city-nursing-equipment nara-city-energy-support nara-city-seismic-diagnosis nara-city-school-aid nara-city-housing-reform,奈良市 子ども医療費助成制度 / 奈良市 認可外保育施設利用料助成金 / 奈良市 バリアフリー住宅改修補助金 / 奈良市 後期高齢者歯科健診助成事業 / 奈良市 学校給食費支援事業 / 奈良市 中小企業経営革新支援補助金 / 奈良市 在宅介護用品支給事業 / 奈良市 低所得世帯エネルギー支援給付金 / 奈良市 木造住宅耐震診断補助事業 / 奈良市 就学援助制度 / 奈良市 住宅リフォーム助成事業
未完了,富山県,高岡市,12,3,9,takaoka-child-medical-aid takaoka-juutaku-reform takaoka-health-checkup-subsidy takaoka-scholarship-repayment takaoka-startup-support takaoka-elderly-taxi takaoka-water-saving takaoka-block-wall-removal takaoka-school-lunch-subsidy,高岡市 こども医療費助成 / 高岡市 住宅リフォーム助成金 / 高岡市 人間ドック受診費助成 / 高岡市 奨学金返還支援制度 / 高岡市 創業支援補助金 / 高岡市 高齢者タクシー利用助成 / 高岡市 雨水タンク設置補助金 / 高岡市 ブロック塀等撤去補助金 / 高岡市 学校給食費補助制度
未完了,富山県,射水市,9,0,9,imizu-child-medical-aid imizu-juutaku-reform imizu-health-checkup-subsidy imizu-scholarship-repayment imizu-startup-support imizu-elderly-taxi imizu-water-saving imizu-block-wall-removal imizu-school-lunch-subsidy,射水市 こども医療費助成 / 射水市 住宅リフォーム助成金 / 射水市 人間ドック受診費助成 / 射水市 奨学金返還支援制度 / 射水市 創業支援補助金 / 射水市 高齢者タクシー利用助成 / 射水市 雨水タンク設置補助金 / 射水市 ブロック塀等撤去補助金 / 射水市 学校給食費補助制度
未完了,富山県,富山県,3,1,2,toyama-housing-renovation toyama-pharmaceutical-industry,富山県 住宅リフォーム補助事業 / 富山県 くすり産業人材育成・雇用支援事業
