municipality,score,hits,title,h1,url,snippet
"川越町","16","制度語|金額|対象|受付","人権・行政相談｜三重県川越町公式サイト","人権・行政相談","https://www.town.kawagoe.mie.jp/kurashi/soudan/1001648.html","人権・行政相談｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジネス 産業・ビジネス トップ 閉じる 川"
"川越町","16","制度語|金額|対象|受付","子ども・子育て・児童虐待に関する相談｜三重県川越町公式サイト","子ども・子育て・児童虐待に関する相談","https://www.town.kawagoe.mie.jp/kurashi/soudan/1001737.html","子ども・子育て・児童虐待に関する相談｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジネス 産業・ビジネ"
"川越町","16","制度語|金額|対象|受付","水質検査計画・結果｜三重県川越町公式サイト","水質検査計画・結果","https://www.town.kawagoe.mie.jp/kurashi/suido/1001656.html","水質検査計画・結果｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジネス 産業・ビジネス トップ 閉じる"
"川越町","16","制度語|金額|対象|受付","令和5年度入札公告｜三重県川越町公式サイト","令和5年度入札公告","https://www.town.kawagoe.mie.jp/sangyo_business/nyusatsu/1001898/1001899.html","令和5年度入札公告｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジネス 産業・ビジネス トップ 閉じる"
"川越町","16","制度語|金額|対象|受付","令和4年度入札公告｜三重県川越町公式サイト","令和4年度入札公告","https://www.town.kawagoe.mie.jp/sangyo_business/nyusatsu/1001898/1001900.html","令和4年度入札公告｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジネス 産業・ビジネス トップ 閉じる"
"川越町","16","制度語|金額|対象|受付","令和7年度入札公告｜三重県川越町公式サイト","令和7年度入札公告","https://www.town.kawagoe.mie.jp/sangyo_business/nyusatsu/1001898/1003506/index.html","令和7年度入札公告｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジネス 産業・ビジネス トップ 閉じる"
"川越町","16","制度語|金額|対象|受付","令和8年度入札結果（建設工事、測量・コンサルタント等）｜三重県川越町公式サイト","令和8年度入札結果（建設工事、測量・コンサルタント等）","https://www.town.kawagoe.mie.jp/sangyo_business/nyusatsu/1002555/1001904/1004155.html","令和8年度入札結果（建設工事、測量・コンサルタント等）｜三重県川越町公式サイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 緊急・防災 検索 くらし・手続き くらし・手続き トップ 閉じる 電子申請 緊急・防災 住民票・戸籍・証明 国保・後期・年金 税金 ごみ・環境 住まい・生活・交通 相談 上下水道 生活支援 定額減税・定額減税補足給付金 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子ども・家庭の手当 子育て支援 生涯学習 学校教育 川越幼稚園 保育所（こども園）・認可保育所 学童保育 相談 健康・福祉 健康・福祉 トップ 閉じる 健康・医療 社会福祉 高齢福祉・障害福祉 介護 文化・スポーツ・イベント 文化・スポーツ・イベント トップ 閉じる 文化 スポーツ イベント 産業・ビジ"
"多気町","16","制度語|対象","健診・予防接種／多気町","健診・予防接種","https://www.town.taki.mie.jp/kosodate/mokutekibetsu/1/index.html","健診・予防接種／多気町 スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language もしものとき 目的別で探す 対象別で探す 施設を探す イベント もしものとき 目的別で探す 対象別で探す 施設を探す イベント 背景色変更 文字サイズ Foreign Language PCサイトを表示 メニューを閉じる 現在のページ ホーム 子育て 目的別で探す 健診・予防接種 健診・予防接種 こどもの健診 予防接種（18歳未満） 予防接種（成人） 目的別で探す 多気町子育てサイト 〒519-2181 三重県多気郡多気町相可1600番地 電話番号：0598-38-1154（こども課） ファックス番号：0598-38-1140 開庁日：平日午前8時30分から午後5時15分 多気町ホームページへ お問い合わせ Copyright (c) 2021 Taki Town. All Rights Reserved."
"多気町","16","制度語|対象","手当や助成金／多気町","手当や助成金","https://www.town.taki.mie.jp/kosodate/mokutekibetsu/3/index.html","手当や助成金／多気町 スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language もしものとき 目的別で探す 対象別で探す 施設を探す イベント もしものとき 目的別で探す 対象別で探す 施設を探す イベント 背景色変更 文字サイズ Foreign Language PCサイトを表示 メニューを閉じる 現在のページ ホーム 子育て 目的別で探す 手当や助成金 手当や助成金 ひとり親家庭のしおり 多気町家庭保育応援給付金 多気町子育て世帯応援金（小中学校入学応援金） 児童手当 令和6年10月分からの児童手当制度改正のお知らせ 福祉医療費助成制度 その他の給付や貸付制度 妊婦支援給付事業 未熟児養育医療の給付について 風しん予防接種費用の助成について おたふくかぜワクチン予防接種費用助成について 児童手当「監護相当・生計費の負担についての確認書」について 目的別で探す 多気町子育てサイト 〒519-2181 三重県多気郡多気町相可1600番地 電話番号：0598-38-1154（こども課） ファックス番号：0598-38-1140 開庁日：平日午前8時30"
"多気町","16","制度語|対象","妊娠～出産／多気町","妊娠～出産","https://www.town.taki.mie.jp/kosodate/taisyoubetsu/1/index.html","妊娠～出産／多気町 スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language もしものとき 目的別で探す 対象別で探す 施設を探す イベント もしものとき 目的別で探す 対象別で探す 施設を探す イベント 背景色変更 文字サイズ Foreign Language PCサイトを表示 メニューを閉じる 現在のページ ホーム 子育て 対象別で探す 妊娠～出産 妊娠～出産 妊娠・出産 サポート（妊娠・出産） 対象別で探す 多気町子育てサイト 〒519-2181 三重県多気郡多気町相可1600番地 電話番号：0598-38-1154（こども課） ファックス番号：0598-38-1140 開庁日：平日午前8時30分から午後5時15分 多気町ホームページへ お問い合わせ Copyright (c) 2021 Taki Town. All Rights Reserved."
"多気町","16","制度語|対象","妊娠・出産／多気町","妊娠・出産","https://www.town.taki.mie.jp/life/kosodate_bunka/3727.html","妊娠・出産／多気町 スマートフォン版を表示 本文へ 組織から探す Foreign language くらし・手続き 子育て・文化・ スポーツ 健康・福祉 産業・農業・観光 町政情報 くらし・手続き 子育て・文化・スポーツ 健康・福祉 産業・農業・観光 町政情報 Foreign language 現在のページ ホーム くらしの情報 子育て・文化・スポーツ 妊娠・出産 妊娠・出産 Tweet 妊娠したとき 県外で妊婦健康診査・産婦健康診査等を受診されるかたへ 多胎妊婦健康診査費助成事業 流産死産を経験されたかたとその周囲のかたへ パパママサロン 産前産後おしゃべり会 こどもが生まれたあと（母子保健、子育て支援） 新生児聴覚スクリーニング検査費助成事業 未熟児養育医療の給付について 多気町産後ケア事業 多気町子育て情報（小冊子）のご案内 サポート（妊娠・出産） 妊娠と授乳のくすり案内ボット（くすりぼ） 小児科・産婦人科オンライン相談 子育て・文化・スポーツ 暮らしの情報 結婚・離婚 妊娠・出産 子育て・教育 就職・退職 保健・福祉・ 介護 引っ越し おくやみ 税金 保険・年金 ごみ・ リサイ"
"多気町","16","制度語|対象","手当や助成金／多気町","手当や助成金","https://www.town.taki.mie.jp/life/life_info/kosodate_kyoiku/4580.html","手当や助成金／多気町 スマートフォン版を表示 本文へ 組織から探す Foreign language くらし・手続き 子育て・文化・ スポーツ 健康・福祉 産業・農業・観光 町政情報 くらし・手続き 子育て・文化・スポーツ 健康・福祉 産業・農業・観光 町政情報 Foreign language 現在のページ ホーム くらしの情報 くらしの情報（ライフシーン） 子育て・教育 手当や助成金 手当や助成金 ひとり親家庭のしおり 多気町家庭保育応援給付金 多気町子育て世帯応援金（小中学校入学応援金） 児童手当 令和6年10月分からの児童手当制度改正のお知らせ 福祉医療費助成制度 その他の給付や貸付制度 妊婦支援給付事業 未熟児養育医療の給付について 風しん予防接種費用の助成について おたふくかぜワクチン予防接種費用助成について 児童手当「監護相当・生計費の負担についての確認書」について 子育て・教育 暮らしの情報 結婚・離婚 妊娠・出産 子育て・教育 就職・退職 保健・福祉・ 介護 引っ越し おくやみ 税金 保険・年金 ごみ・ リサイクル 上下水道 消防・防犯・ 防災 著作権およびリンク プ"
"多気町","16","制度語|対象","妊娠・出産／多気町","妊娠・出産","https://www.town.taki.mie.jp/life/soshiki/kodomo/4/index.html","妊娠・出産／多気町 スマートフォン版を表示 本文へ 組織から探す Foreign language くらし・手続き 子育て・文化・ スポーツ 健康・福祉 産業・農業・観光 町政情報 くらし・手続き 子育て・文化・スポーツ 健康・福祉 産業・農業・観光 町政情報 Foreign language 現在のページ ホーム くらしの情報 組織から探す こども課 妊娠・出産 妊娠・出産 Tweet 妊娠したとき 県外で妊婦健康診査・産婦健康診査等を受診されるかたへ 多胎妊婦健康診査費助成事業 流産死産を経験されたかたとその周囲のかたへ パパママサロン 産前産後おしゃべり会 こどもが生まれたあと（母子保健、子育て支援） 新生児聴覚スクリーニング検査費助成事業 未熟児養育医療の給付について 多気町産後ケア事業 多気町子育て情報（小冊子）のご案内 サポート（妊娠・出産） 妊娠と授乳のくすり案内ボット（くすりぼ） 小児科・産婦人科オンライン相談 こども課 暮らしの情報 結婚・離婚 妊娠・出産 子育て・教育 就職・退職 保健・福祉・ 介護 引っ越し おくやみ 税金 保険・年金 ごみ・ リサイクル 上下水道"
"多気町","16","制度語|金額|対象|受付","小児科・産婦人科オンライン相談／多気町","小児科・産婦人科オンライン相談","https://www.town.taki.mie.jp/life/soshiki/kodomo/moshimo/610.html","小児科・産婦人科オンライン相談／多気町 スマートフォン版を表示 本文へ 組織から探す Foreign language くらし・手続き 子育て・文化・ スポーツ 健康・福祉 産業・農業・観光 町政情報 くらし・手続き 子育て・文化・スポーツ 健康・福祉 産業・農業・観光 町政情報 Foreign language 現在のページ ホーム くらしの情報 組織から探す こども課 もしものとき 小児科・産婦人科オンライン相談 小児科・産婦人科オンライン相談 更新日：2026年05月11日 オンライン相談とは 「小児科オンライン相談」は、育児中のみなさま（0歳から15歳までのお子さまがいるご家庭）を対象に、お子さまの健康に関する不安や疑問を、小児科のお医者さんに、スマホアプリ「LINE」（メッセージチャット、音声通話、動画通話）等で無料相談できるサービスです。 「産婦人科オンライン相談」は、妊娠中や出産から産後の心身、婦人科に関する幅広い悩みや疑問を、産婦人科のお医者さん・助産師に、スマホアプリ「LINE」（メッセージチャット、音声通話、動画通話）等で、無料相談できるサービスです。 (注意)ただ"
"朝日町","16","制度語|対象","検索結果一覧 キーワード：空家","","https://www2.town.asahi.mie.jp/search3/ftsservlet?keyword=%E7%A9%BA%E5%AE%B6&amp;btnG=%E6%A4%9C%E7%B4%A2&amp;logical=1&amp;pagesize=50&amp;orderby=0&amp;sort=1&amp;kind=0&amp;item=0&amp;siteId=-1&amp;dateDiff=","検索結果一覧 キーワード：空家 open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 サイト内検索： --> トップページ 詳細検索 検索結果一覧 検索結果一覧 キーワード： 空家 指定された条件に該当する情報は登録されていません。 キーワード： 検索条件： すべてを含む いずれかを含む 表示件数： 10件 20件 50件 100件 並び順： スコア タイトル 日付 サイト 種類 昇順[A] 降順[D] 対象： 全文検索[F] 項目別検索[I] タイトル 本文 サイト： すべて トップページ 日付： 過去１日 過去１週間 過去１ヶ月 朝日町役場 郵便番号：510-8522 住所：三重県三重郡朝日町大字小向893番地 電話番号：059-377-5651（代表） ファクス：059-377-5661 開庁時間：月曜日から金曜日の9時から16時30分まで （ただし祝・休日、1"
"朝日町","16","制度語|金額","し尿・浄化槽 - 朝日町","","https://www2.town.asahi.mie.jp/www/contents/1001000000540/index.html","し尿・浄化槽 - 朝日町 コンテンツにジャンプ open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 トップページ 暮らしの情報 暮らし・手続 ごみ・環境・動物 ごみ し尿・浄化槽 し尿・浄化槽 更新日：2020年4月23日 し尿の委託業者名、収集手数料のお知らせ し尿のくみ取りのお知らせ 収集手数料 区分 単価 お支払い方法 常設及び家庭系仮設便槽 10リットルあたり220円 町発行の納付書にて支払い 事業系仮設便槽 ― 許可業者へ直接支払い 委託業者名 株式会社 環衛 住所：三重郡川越町大字高松1368-1 TEL：059-364-5775 浄化槽清掃の許可業者名、検査機関のお知らせ 浄化槽管理のお知らせ 浄化槽管理者は、生活環境の保全あるいは公衆衛生上、次のことが義務付けられています。日頃から、浄化槽の適正な管理に努め生活環境の向上にご協力ください。 定期検査（"
"朝日町","16","制度語|対象","妊娠・出産・育児 - 朝日町","","https://www2.town.asahi.mie.jp/www/contents/1001000000555/index.html","妊娠・出産・育児 - 朝日町 コンテンツにジャンプ open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 トップページ 暮らしの情報 子育て・教育 妊娠・出産・子育て 妊娠 妊娠・出産・育児 妊娠・出産・育児 更新日：2025年9月22日 安心して赤ちゃんが健やかに育つ環境づくりを促進するために様々な母子保健事業を実施しています。 母子健康手帳の交付 妊婦一般健康診査 妊婦歯科検診 新生児聴覚スクリーニング検査費用助成 産婦健康診査 産後ケア事業 赤ちゃん訪問 乳児幼児健診 1か月児健康診査 4か月児健康診査 10か月児健康診査 1歳6か月児健康診査 2歳児歯科検診 3歳6か月児健康診査 各種教室・相談 プレママ教室 パパママ教室 アフタービクス 離乳食教室（前期・後期） 7・8か月児健康相談 育児相談 ※各種教室日は広報または『朝日町健康カレンダー』にてご確認くださ"
"朝日町","16","制度語|金額|対象|受付","児童虐待に関する相談 - 朝日町","","https://www2.town.asahi.mie.jp/www/contents/1740631871478/index.html","児童虐待に関する相談 - 朝日町 コンテンツにジャンプ open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 トップページ 暮らしの情報 子育て・教育 妊娠・出産・子育て 子育て 児童虐待に関する相談 児童虐待に関する相談 更新日：2025年3月5日 児童虐待は、子育ての不安や生活のイライラ、孤立感などから始まることが多いと言われ、どの家庭にも起こりうる社会全体の問題です。 連絡をいただくことで、解決への糸口が見つかるかもしれません。 子育てに悩んだら、「虐待かな？」と思ったら、迷わず、すぐに電話をください。 あなたの一報が、こどもの命を救います。通告された方のプライバシーは守ります。 児童虐待とは ・身体的虐待：殴る、蹴る、たたく、投げ飛ばす、激しく揺さぶる、やけどを負わせる、 溺れさせる、首を絞める、縄などにより一室に拘束するなど ・性的虐待 ：子どもへの性的行為"
"朝日町","16","制度語|金額|対象|受付","教室・相談 - 朝日町","","https://www2.town.asahi.mie.jp/www/contents/1756875927804/index.html","教室・相談 - 朝日町 コンテンツにジャンプ open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 トップページ 暮らしの情報 子育て・教育 妊娠・出産・子育て 妊娠 教室・相談 教室・相談 更新日：2025年9月17日 各種教室は予約制です。参加を希望される方は、下記にご連絡ください。 【申込先】子育て健康課 電話０５９-３７７ー５６５２ ※８時３０分～１７時００分（祝日・土日・年末年始は除く） パパママ教室【要予約】 【対象者】 妊婦、配偶者など家族の方 （参加日当日に朝日町に住民登録がある方） 【実施内容】 パパの妊婦体験、赤ちゃんの沐浴デモンストレーション、妊娠中や分娩に関するお話等 【持ち物】 母子健康手帳 【開催場所】 保健福祉センター 【開催日時】 広報または朝日町健康カレンダー等にてご確認ください。 プレママ教室【要予約】 【対象者】 妊婦、配偶者など"
"朝日町","16","制度語|金額|対象|受付","子育て健康課 情報一覧 | 朝日町","","https://www2.town.asahi.mie.jp/www/section/1485152659781/index.html","子育て健康課 情報一覧 | 朝日町 コンテンツにジャンプ open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 トップ 組織から探す 子育て健康課 情報一覧 子育て健康課 情報一覧 プレコンセプションケア （ 2026年6月23日 登録 ） 児童手当現況届の提出について （ 2026年6月11日 登録 ） 【子育て健康課】令和8年8月1日採用予定の朝日町会計年度任用職員（パートタイム）を募集します。 （ 2026年6月4日 登録 ） あさひ健康マイレージ事業にご参加ください！ （ 2026年6月1日 登録 ） 麻しん（はしか）にご注意ください！ （ 2026年5月1日 登録 ） 特別児童扶養手当 （ 2026年4月15日 登録 ） がん患者医療用ウィッグ等購入費支援事業 （ 2026年4月8日 登録 ） 若年がん患者に対する在宅療養支援事業 （ 2026年4月8日 登"
"朝日町","16","制度語|金額|対象|受付","産業建設課 情報一覧 | 朝日町","","https://www2.town.asahi.mie.jp/www/section/1485152659803/index.html","産業建設課 情報一覧 | 朝日町 コンテンツにジャンプ open 朝日町について 暮らしの情報 施設一覧 組織から探す English 中文簡体 中文繁体 한국어 Português Español tiếng Việt 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください サイト内検索 トップ 組織から探す 産業建設課 情報一覧 産業建設課 情報一覧 公共施設等の樹木への消毒について （ 2026年7月10日 登録 ） 最適化活動の目標の設定等及び実施状況等の公表について （ 2026年7月2日 更新 ） セーフティネット保証５号の申請について （ 2026年7月1日 更新 ） 「おうちでつくろう、竹あかり！」申込受付中です！ （ 2026年6月30日 更新 ） ラジコンヘリによる稲の農薬散布を行います （ 2026年6月24日 登録 ） ふるさとあさひ応援寄附金 使い道と実績 （ 2026年6月22日 更新 ） 「道路名称」「道路幅員」のお問い合わせについて （ 2026年6月12日 登録 ） 農地の場所を確認するには？｜eMAFF農地ナビ"
"東員町","16","制度語|対象","妊娠・出産／東員町ホームページ","妊娠・出産","https://www.town.toin.lg.jp/kosodate_kyoiku/ninshin_shussan/index.html","妊娠・出産／東員町ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language 観光サイト キーワードから探す くらし・手続き 医療・健康・福祉 子育て・教育 文化・スポーツ しごと・産業 行政情報 閉じる キーワード検索 ホーム くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 文化・スポーツ 文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 観光サイト 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language PC版で表示する 閉じる 現在のページ ホーム 子育て・教育 妊娠・出産 あしあと あしあとを消"
"東員町","16","制度語|対象","手当・助成／東員町ホームページ","手当・助成","https://www.town.toin.lg.jp/kosodate_kyoiku/teate_josei/index.html","手当・助成／東員町ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language 観光サイト キーワードから探す くらし・手続き 医療・健康・福祉 子育て・教育 文化・スポーツ しごと・産業 行政情報 閉じる キーワード検索 ホーム くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 文化・スポーツ 文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 観光サイト 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language PC版で表示する 閉じる 現在のページ ホーム 子育て・教育 手当・助成 あしあと あしあとを消"
"東員町","16","制度語|対象","妊娠・出産／東員町ホームページ","妊娠・出産","https://www.town.toin.lg.jp/kosodate_test/ninsin-syussan/index.html","妊娠・出産／東員町ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language 観光サイト キーワードから探す くらし・手続き 医療・健康・福祉 子育て・教育 文化・スポーツ しごと・産業 行政情報 閉じる キーワード検索 ホーム くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 文化・スポーツ 文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 観光サイト 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language PC版で表示する 閉じる 現在のページ ホーム 子育てサイト 妊娠・出産 あしあと あしあとを消"
"東員町","16","制度語|金額|対象|受付","肺がん・結核検診（レントゲン検診）が始まります／東員町ホームページ","肺がん・結核検診（レントゲン検診）が始まります","https://www.town.toin.lg.jp/scene/iryo_kenko/3995.html","肺がん・結核検診（レントゲン検診）が始まります／東員町ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language 観光サイト キーワードから探す くらし・手続き 医療・健康・福祉 子育て・教育 文化・スポーツ しごと・産業 行政情報 閉じる キーワード検索 ホーム くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 文化・スポーツ 文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 観光サイト 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language PC版で表示する 閉じる 現在のページ ホーム 場面から探す"
"東員町","16","制度語|対象","手当・助成／東員町ホームページ","手当・助成","https://www.town.toin.lg.jp/scene/kosodate_kyoiku/1826.html","手当・助成／東員町ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language 観光サイト キーワードから探す くらし・手続き 医療・健康・福祉 子育て・教育 文化・スポーツ しごと・産業 行政情報 閉じる キーワード検索 ホーム くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 文化・スポーツ 文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 観光サイト 文字サイズ 背景色変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Portugu&#234;s Go Select your language PC版で表示する 閉じる 現在のページ ホーム 場面から探す 子育て・教育 手当・助成 あしあと"
