score	municipality	title	url	snippet
-10	豊丘村	水道｜住まいと環境	https://www.vill.nagano-toyooka.lg.jp/09sumai/01suidou/index.html	水道｜住まいと環境｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 住まいと環境 > 水道 --> 水道 水道料金のしくみ 引越の手続き 井戸水の水質検査について こんなときどうする？ 安心・安全な水道水を提供します 経営戦略及び経営比較分析表 上下水道耐震化計画 お問い合わせ先 建設環境課 上下水道係 電話：0265-35-9058 電子メール： suido@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3
-10	豊丘村	下水道・浄化槽	https://www.vill.nagano-toyooka.lg.jp/09sumai/02gesuidou/index.html	下水道・浄化槽｜住まいと環境｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 住まいと環境 > 下水道・浄化槽 --> 下水道・浄化槽 下水道とは 下水道使用料について 引越の手続き 排水設備工事指定工事店 経営戦略及び経営比較分析表 合併浄化槽 上下水道耐震化計画 （水道のページで再選択） お問い合わせ先 建設環境課 上下水道係 電話：0265-35-9058 電子メール： suido@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長
-10	豊丘村	ペット・動物	https://www.vill.nagano-toyooka.lg.jp/09sumai/04pet/index.html	ペット・動物｜住まいと環境｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 住まいと環境 > ペット・動物 --> ペット・動物 犬 犬の飼い主の皆様へ 飼い犬の登録 狂犬病予防接種 猫 猫の飼い主の皆様へ 所有者のいない猫について お問い合わせ先 建設環境課 環境係 電話：0265-35-9057 電子メール： kankyo@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-33
-10	豊丘村	子育て支援	https://www.vill.nagano-toyooka.lg.jp/11child/02shien/index.html	子育て支援｜子ども｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 子ども・教育 > 子育て支援 --> 子育て支援 豊丘村の子育て支援施策 子育て支援センター 児童クラブ お問い合わせ先 子ども課 子育て支援係 電話：0265-35-9078 電子メール： kodomo@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション 子ども 子育て支援施策 子育て支援センター 児童クラブ --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-33
-10	豊丘村	検診｜健康	https://www.vill.nagano-toyooka.lg.jp/12kenkou/01kenshin/index.html	検診｜健康｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 健康 > 健診 --> 健診 ヘルスクリーニング 国保 特定健診 国保人間ドック 胃・大腸、婦人がん検診 肺がん・結核検診 健康相談 お問い合わせ先 健康福祉課 保健衛生係 電話：0265-35-9061 電子メール： hoken@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-3311 FAX：0265-35-9065
-10	豊丘村	予防接種	https://www.vill.nagano-toyooka.lg.jp/12kenkou/02yobou/index.html	予防接種｜健康｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 健康 > 予防接種 --> 予防接種 帯状疱疹 成人用肺炎球菌 新型コロナウイルス 季節性インフルエンザ 新型インフルエンザ お問い合わせ先 健康福祉課 保健衛生係 電話：0265-35-9061 電子メール： hoken@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-3311 FAX：0265-35-9065 法
-10	豊丘村	高齢者支援	https://www.vill.nagano-toyooka.lg.jp/13fukushi/01shien/index.html	高齢者支援｜福祉｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 福祉 > 高齢者支援 --> 高齢者支援 福祉タクシー 緊急通報体制 その他の支援 お問い合わせ先 住民課 福祉係 電話：0265-35-9060 電子メール： fukushi@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-3311 FAX：0265-35-9065 法人番号: 6000020204161 Cop
-10	豊丘村	申告相談のお知らせ 《確定申告・住民税申告》	https://www.vill.nagano-toyooka.lg.jp/14zeikin/10kakuteishinkoku/sinkokusoudan.html	申告相談のお知らせ 《確定申告・住民税申告》｜税金｜豊丘村 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 税金 > 確定申告・住民税申告 > 申告相談トップ --> 申告相談トップ ▼申告が必要かどうか、持ち物等 所得税の確定申告・村県民税の申告 ▼役場での申告相談の期間、会場等 申告相談日程・会場 ▼この他、該当される方 農業所得を申告される方へ 《 ｅ‐Ｔａｘ 》 国税電子申告・納税システム （イータックス） 住民税の電子申告について （住民税申告を電子でされる方へ） お問い合わせ先 税務会計課 税務係 電話：0265-35-9051 ▲こ
-10	豊丘村	防犯｜防災・防犯・交通・行政相談	https://www.vill.nagano-toyooka.lg.jp/06bousai/06bouhan/index.html	防犯｜防災・防犯・交通・行政相談｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 防災・防犯・交通・行政相談 > 防犯 --> 防 犯 安全パトロールボランティア 学童・園児の帰宅時に、通学路付近に居ていただける方に「安全パトロールボランティア」として村長より委嘱し、活動していただいています。 お問い合わせ先 総務課 総務係 電話：0265-35-3322 電子メール： somu@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション 防災 消防団 交通安全 村営バス 行政相談 防犯
-10	豊丘村	村の計画・構想│行政情報	https://www.vill.nagano-toyooka.lg.jp/19gyousei/07keikaku/index.html	村の計画・構想│行政情報｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 行政情報 > 村の計画・構想 --> 豊丘村の構想・計画 豊丘村では、村づくりの基本計画である「総合振興計画」など、各分野について構想・計画を策定しています。ここでは、それらについて紹介します。 総合振興計画 土地利用計画（国土利用計画 豊丘村計画） 豊丘村総合戦略「豊丘村デジタル田園都市国家構想総合戦略」 公共施設等総合管理計画 地球温暖化防止計画 豊丘村障害者活躍推進計画 地域再生計画 豊丘村自転車活用推進計画 豊丘村男女共同参画計画 「農業・農山村
-10	豊丘村	豊丘村統計資料	https://www.vill.nagano-toyooka.lg.jp/19gyousei/08toukei/index.html	豊丘村統計資料｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 行政情報 > 統計情報 --> 豊丘村統計資料 「豊丘村統計資料」は、近年の豊丘村の人口・産業・農業などの推移を知ることができます。 2012年（平成24年）豊丘村統計資料 2012年（平成24年）豊丘村統計資料 (2,808KB) 2006年（平成18年）豊丘村統計資料 2006年（平成18年）豊丘村統計資料 (4,119KB) ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：02
-10	豊丘村	南信州 豊丘村	https://www.vill.nagano-toyooka.lg.jp/19gyousei/privacypolicy.html	ファイル簿の公表 個人情報ファイルとは 個人情報ファイルとは、一定の事務の目的を達成するために、特定の保有個人情報（※）を容易に検索できるように体系的に構成した「情報の集合物」のことです。 個人情報ファイルには、電子計算機を用いて検索できるもの（電算処理ファイル）と、五十音順に並べるなどして手作業で容易に検索できるもの（マニュアル処理ファイル）があります。 令和5年4月1日施行の個人情報の保護に関する法律（平成15年法律第57号）の改正に伴い、本人の数が1,000人以上となる個人情報ファイルについて、その概要を記載した「個人情報ファイル簿」の作成・公表が義務付けられました。 ※「保有個人情報」とは、職員が職務上作成し、または取得した個人情報であって、職員が組織的に利用するものとして、豊丘村の実施機関が保有してい
-10	大鹿村	舞伎の里 大鹿村へ くらしの 情報 文化・歴史 観光 事業者 向け 村政情報	https://www.vill.ooshika.nagano.jp/category/village_admin/linear_shinkansen/	舞伎の里 大鹿村へ くらしの 情報 文化・歴史 観光 事業者 向け 村政情報 文字サイズ 小 中 大 背景色 黒 白 MENU 早引きインデックス くらしと手続き 文化・歴史・観光 事業者向け 村政情報 お問い合わせ リニア情報 リニア情報 お知らせ・新着情報 2026.07.01 大鹿村内のリニア工事・道路状況 2026.04.30 リニア中央新幹線情報 令和7年度 2025.12.19 大鹿村 鳶ヶ巣沢環境対策事業 2025.05.15 リニア中央新幹線情報 令和6年度 2023.10.15 リニア中央新幹線情報 令和5年度 リニア中央新幹線情報 リニア中央新幹線情報 令和7年度 リニア中央新幹線情報 令和6年度 リニア中央新幹線情報 令和5年度 リニア中央新幹線情報 令和4年度 リニア中央新幹線情報 令和
-10	上松町	緊急当番医について | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/kurashi/kenko_fukushi/kenko/kinkyuutoubani.html	緊急当番医について | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP くらし 健康・福祉 健康・医療 緊急当番医について 緊急当番医について 更新日： 2026年07月03日 令和8年の緊急当番医について 令和８年７月から１２月の緊急当番医予定表（299.4kbyte） ・診察に行く前に必ず連絡をするようお願いします。 ・当番医は変わることがあります。 この記事へのお問い合わせ先 上松町役場 住民福祉課 保健衛生係 住所： 399-5601 長野県木曽郡上松町大字上松159番地４／ 電話番号： 0264-52-2825／ FAX番号： 0264-52-2150 アンケート このページは役に立ちましたか？ 役に立った 普通 わかりづら
-10	上松町	住民福祉課 住民係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/juminkakari.html	住民福祉課 住民係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 住民福祉課 住民係 お問い合わせ 住民福祉課 住民係 お問い合わせ 住民福祉課 住民係へのお電話でのお問い合わせ 0264-52-4802（直通） 住民福祉課 住民係へのWebからのお問い合わせ 住民福祉課 住民係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確認 必須 必要事項を入力
-10	上松町	住民福祉課 生活環境係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/seikankakari.html	住民福祉課 生活環境係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 住民福祉課 生活環境係 お問い合わせ 住民福祉課 生活環境係 お問い合わせ 住民福祉課 生活環境係へのお電話でのお問い合わせ 0264-52-4802（直通） 住民福祉課 生活環境係へのWebからのお問い合わせ 住民福祉課 生活環境係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確
-10	上松町	住民福祉課 福祉係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/fukusikakari.html	住民福祉課 福祉係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 住民福祉課 福祉係 お問い合わせ 住民福祉課 福祉係 お問い合わせ 住民福祉課 福祉係へのお電話でのお問い合わせ 0264-52-5550（直通） 住民福祉課 福祉係へのWebからのお問い合わせ 住民福祉課 福祉係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確認 必須 必要事項を入力
-10	上松町	住民福祉課 保健衛生係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/hokenkakari.html	住民福祉課 保健衛生係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 住民福祉課 保健衛生係 お問い合わせ 住民福祉課 保健衛生係 お問い合わせ 住民福祉課 保健衛生係へのお電話でのお問い合わせ 0264-52-2825（直通） 住民福祉課 保健衛生係へのWebからのお問い合わせ 住民福祉課 保健衛生係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確
-10	上松町	住民福祉課 厚生係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/kouseikakari.html	住民福祉課 厚生係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 住民福祉課 厚生係 お問い合わせ 住民福祉課 厚生係 お問い合わせ 住民福祉課 厚生係へのお電話でのお問い合わせ 0264-52-4802（直通） 住民福祉課 厚生係へのWebからのお問い合わせ 住民福祉課 厚生係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確認 必須 必要事項を入力
-13	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/bunya/gyosei/	安心安全 ごみ・環境 バス・交通情報 住宅・インフラ 自治会情報 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ 分野 行政 行政 喬木村について 令和８年度村政懇談会を開催します 村長室開放事業を開催します 令和７年度 村政懇談会の質疑応答内容をお知らせします 喬木村の人口 喬木村移住PR動画を制作しました 150周年記念事業 令和７年度 “美し郷” 喬木まつり 「ハンドメイドマーケット・フリーマーケット」出展者募集 【喬木村発足１５０周年記念】喬木村オリジナルデザインの婚姻届が出来ました！ 「喬木村
-13	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/lifescene/kekkon/	こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ ライフシーン 結婚・離婚 結婚・離婚 新着情報 RSS Atom 【喬木村発足１５０周年記念】喬木村オリジナルデザインの婚姻届が出来ました！ 喬木村結婚新生活支援補助金のご案内 戸籍謄本・戸籍抄本 出会い・結婚支援事業 離婚届 一覧へ ライフシーンから探す 結婚 離婚 〒395-1107 長野県下伊那郡喬木村6664番地 TEL：0265-33-2001 FAX：0265-33-3679 サイトの利用について 免責事項 個人情報の取扱い ウェブアクセシビリティ Copyright &copy; 2023 TAKAGI
-13	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/lifescene/hikkoshi/	 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ ライフシーン 引越し・住まい 引越し・住まい 新着情報 RSS Atom クラソ喬木 入居希望者の募集について【3戸】 喬木村耐震改修促進計画（第Ⅳ期）及び喬木村住宅耐震化緊急促進アクションプログラムを策定しました。 長野県喬木村のブランド「感動よ、つなげ。」を公開 喬木村シティープロモーションブランドシンボルについて 特定空家等に対する略式代執行の終了について 一覧へ ライフシーンから探す 引っ越し 住まい 〒395-1107 長野県下伊那郡喬木村66
-14	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/bunya/nogyonochi/	交通情報 住宅・インフラ 自治会情報 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ 分野 農業・農地 農業・農地 農業 クラインガルテン大島利用者募集について 農振除外（農業振興地域の変更）の手続きについて 令和７年 農作業標準労賃の提供について 中山間地域等直接支払制度における超急傾斜農地保全管理加算の取組集落の紹介について 伊久間大原地籍における豚コレラ対策に係る通行止めについて（お知らせ） 一覧へ 農地 野生鳥獣による農作物被害報告について 地域計画の公表について 農振除外（農業振興地域の変更）
-14	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/bunya/kenko/	全 ごみ・環境 バス・交通情報 住宅・インフラ 自治会情報 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ 分野 健康・予防 健康・予防 予防接種 令和８年度予防接種年間予定 健康診断 令和８年度 各種健康診査・検診年間計画表について ヘルススクリーニング(集団健診) 喬木村妊婦歯科健診事業 国民健康保険 特定健診について 健康ポイントプロジェクトについて 健康づくり 令和８年度 各種健康診査・検診年間計画表について 喬木村健康増進計画「健康たかぎ（第三次）」を策定しました。 喬木村国民健康保険 第３期
-14	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/lifescene/ninshin/	情報 住宅・インフラ 自治会情報 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ ライフシーン 妊娠・出産 妊娠・出産 新着情報 RSS Atom 令和８年度 喬木村母親学級について 乳幼児健診・相談について 喬木村産後ケア事業（宿泊）について 新生児聴覚検査費用助成制度のお知らせ 妊婦一般健康診査 一覧へ ライフシーンから探す 妊娠 出産 〒395-1107 長野県下伊那郡喬木村6664番地 TEL：0265-33-2001 FAX：0265-33-3679 サイトの利用について 免責事項 個人情報の
-18	上松町	ＡＥＤ設置場所 | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/lifescene/kenkou/aedsetti.html	ＡＥＤ設置場所 | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP ライフシーン 健康・医療 ＡＥＤ設置場所 ＡＥＤ設置場所 更新日： 2022年12月27日 上松町内のＡＥＤ設置箇所 ＡＥＤ（自動体外式除細動器）は、心室細動を起こした人に電気ショックを与えることで、正常なリズムに戻すための医療機器です。 蘇生には迅速な対応が必要であり、処置が1分遅れるごとに、10％ずつ救命率が下がるといわれており、できるかぎり早く処置を行うことで救命率も、その後の社会復帰率も向上します。 上松町では現在、以下の公共施設等にＡＥＤが設置されています。 なお、時間外・夜間・休日等で使用できない場合もあります。 公共施設 施設名等 設置場所 住所 電話番
-19	上松町	移住・定住 | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/kurashi/sumai_seikatsu/iju/index.html	移住・定住 | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP くらし 住まい・生活 移住・定住 移住・定住 ライフシーンから探す 妊娠・出産 子育て 結婚・離婚 就職・退職 引越し 健康・医療 介護・福祉 おくやみ よく見られているページ 組織から探す お問い合わせ リンク集 サイトマップ 個人情報保護方針 利用規約 上松町役場 〒399-5601 長野県木曽郡上松町大字上松159番地4 地図 TEL：0264-52-2001（代表） Copyright &copy; Agematsu Town All rights reserved.
-19	上松町	地域振興課 農業振興係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/nourinkakari.html	地域振興課 農業振興係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 地域振興課 農業振興係 お問い合わせ 地域振興課 農業振興係 お問い合わせ 地域振興課 農業振興係へのお電話でのお問い合わせ 0264-52-4804（直通） 地域振興課 農業振興係へのWebからのお問い合わせ 地域振興課 農業振興係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確
-19	上松町	地域振興課 林業振興係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/otoiawase/nourinkakari-2.html	地域振興課 林業振興係 お問い合わせ | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お問い合わせ 地域振興課 林業振興係 お問い合わせ 地域振興課 林業振興係 お問い合わせ 地域振興課 林業振興係へのお電話でのお問い合わせ 0264-52-4804（直通） 地域振興課 林業振興係へのWebからのお問い合わせ 地域振興課 林業振興係へwebからお問い合わせする場合は、下記入力フォームにお問い合わせ内容をご記入の上、送信ボタンを押してください。（必須） お問い合わせ内容を入力してください。 必須 氏名 必須 姓 名 ふりがな 必須 姓 名 郵便番号 必須 - 住所 必須 電話番号 必須 - - メールアドレス 必須 メールアドレス確
-20	喬木村	(no title)	https://www.vill.takagi.lg.jp/special/sp3_ajimagasa.html	皆さんで組織する「阿島傘の会」では、地元小学校での傘づくり体験を通して保存活動が行われています。 阿島傘を見る 阿島傘は「阿島傘伝承館」「阿島傘資料館」にて展示されています。新たな試みとして曙月庵にてライトアップ展示やオリジナル阿島傘の制作も行われました。 展示・イベント情報はSNSをチェック X Instagram 阿島傘を使う 阿島傘は、菅沼商店に加え、令和6年4月より阿島傘一凛が開業し、阿島傘の製造・販売を開始しました。店名でご検索ください。 また、NAGANOマルシェにてお買い求めいただけます。 伝統を守る 『菅沼商店』インタビュー 最盛期には100軒以上の傘屋があった喬木村ですが、現在は『菅沼商店』さん含め2軒に。『菅沼商店』では６代目の中村八代子さんが手作りで阿島傘を作っています。八代子さんとお母様
-20	豊丘村	南信州 豊丘村	https://www.vill.nagano-toyooka.lg.jp/12kenkou/index.html	 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 健康 --> 健康 健 診 ヘルススクリーニング │ 国保 特定健診 │ 国保人間ドック │ 胃・大腸、婦人がん検診 │ 肺がん・結核検診 │ 予防接種 新型コロナウイルスワクチン │ 新型インフルエンザ │ 成人用肺炎球菌 │ 季節性インフルエンザ 献 血 献血 がん患者へのアピアランスケア助成事業 がん患者へのアピアランスケア助成事業 休日・夜間当番医 休日・夜間当番医 お問い合わせ先 健康福祉課 保健衛生係 電話：0265-35-9061 電子メール： hoken@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電
-20	上松町	お探しのページはありません | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/robots.txt	お探しのページはありません | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP お探しのページはありません お探しのページはありません 更新日： 2022年09月30日 上松町役場 行政サイトはリニューアルに伴い以下のURLに変更になりました。 https://www.town.agematsu.nagano.jp/ アンケート このページは役に立ちましたか？ 役に立った 普通 わかりづらい 役に立たなかった このページについての要望等を入力して送信ボタンを押してください。 ライフシーンから探す 妊娠・出産 子育て 結婚・離婚 就職・退職 引越し 健康・医療 介護・福祉 おくやみ よく見られているページ 組織から探す お問い合わせ リ
-20	上松町	防災 | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/kurashi/anzen_anshin/bosai/index.html	防災 | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP くらし 安全・安心 防災 防災 ライフシーンから探す 妊娠・出産 子育て 結婚・離婚 就職・退職 引越し 健康・医療 介護・福祉 おくやみ よく見られているページ 組織から探す お問い合わせ リンク集 サイトマップ 個人情報保護方針 利用規約 上松町役場 〒399-5601 長野県木曽郡上松町大字上松159番地4 地図 TEL：0264-52-2001（代表） Copyright &copy; Agematsu Town All rights reserved.
-20	上松町	Foreign Language | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate	https://www.town.agematsu.nagano.jp/language.html	Foreign Language | 上松町公式サイト このページの本文へ 上松町 サイト内検索 検索 防災情報 Translate 文字サイズ 標準 大 TOP Foreign Language Foreign Language 更新日： 2022年07月25日 English 中文簡体 中文繁体 한국어 アンケート このページは役に立ちましたか？ 役に立った 普通 わかりづらい 役に立たなかった このページについての要望等を入力して送信ボタンを押してください。 ライフシーンから探す 妊娠・出産 子育て 結婚・離婚 就職・退職 引越し 健康・医療 介護・福祉 おくやみ よく見られているページ 組織から探す お問い合わせ リンク集 サイトマップ 個人情報保護方針 利用規約 上松町役場 〒399-5601 長野県
