municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/sodan/josei/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 手続き・相談 各種相談 女性相談 女性相談 ツイート シェア このページを印刷する 女性相談 女性相談各種 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿処理・生活環境 "
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/sodan/fukushi/","false","false","false","補助金|手当","くらしの情報 手続き・相談 各種相談 高齢者・障がい者相談 高齢者・障がい者相談 ツイート シェア このページを印刷する 高齢者に関する相談 みんなで防ごう高齢者虐待 障がいのある方のための相談 社会福祉法人 亀山市社会福祉協議会 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/sodan/shigoto/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 手続き・相談 各種相談 就職・勤労者相談 就職・勤労者相談 ツイート シェア このページを印刷する 労働支援 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿処理・生活環境"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/sodan/sonota/","false","false","false","補助金|手当","情報 手続き・相談 各種相談 その他各種相談 その他各種相談 ツイート シェア このページを印刷する はじめましょう！プレコンセプションケア 消費生活相談 「若年層の性暴力被害予防月間」です 犯罪被害者等支援について 空き家の相談 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kurashi/sumai/shutoku/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 住まい・ごみ・道路・上下水道・ペット 住まい 住宅取得 住宅取得 ツイート シェア このページを印刷する 空き家情報バンク 住宅取得支援事業 関宿伝統的建造物群保存地区に関する手続きについて サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい "
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kurashi/sumai/akiya/","false","false","false","補助金|手当","野 くらしの情報 住まい・ごみ・道路・上下水道・ペット 住まい 空き家対策 空き家対策 ツイート シェア このページを印刷する 亀山市空家等対策協議会について 亀山市空家等管理活用支援法人の指定に関する審査基準の公表 空き家の相談 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kurashi/sumai/taishin/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 住まい・ごみ・道路・上下水道・ペット 住まい 耐震支援 耐震支援 ツイート シェア このページを印刷する 木造住宅耐震関係 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kurashi/sumai/hyoji/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 住まい・ごみ・道路・上下水道・ペット 住まい 住居表示 住居表示 ツイート シェア このページを印刷する 住居表示 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿処理・生"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kurashi/gomi/shinyo/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 住まい・ごみ・道路・上下水道・ペット ごみ・リサイクル し尿・浄化槽 し尿・浄化槽 ツイート シェア このページを印刷する し尿汲み取り・浄化槽清掃担当業者 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kankyo/kyousei/","false","false","false","補助金|手当","て、かめやま出前トークを利用しませんか？ 亀山里山公園が国の『自然共生サイト』に認定されました 亀山里山公園「みちくさ」フォトコンテスト 亀山市道路環境美化ボランティア推進事業の実施について 環境保全推進ポスターコンクール 一覧へ サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kotsu/","false","false","false","補助金|手当","台線 亀山椋本線 市内の公共交通について さわやか号 亀山市納涼大会に伴う休止停留所のお知らせ 西部ルート・乗合タクシー 関宿祇園夏まつり開催に伴う休止停留所のお知らせ 亀山市コミュニティバス 乗合タクシー 亀山市乗合タクシー制度 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kotsu/bus/","false","false","false","補助金|手当","ェア このページを印刷する 亀山みずほ台線 亀山椋本線 市内の公共交通について さわやか号 亀山市納涼大会に伴う休止停留所のお知らせ 西部ルート・乗合タクシー 関宿祇園夏まつり開催に伴う休止停留所のお知らせ 亀山市コミュニティバス サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kotsu/taxi/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 地域交通 乗合タクシー 乗合タクシー ツイート シェア このページを印刷する 亀山市乗合タクシー制度 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿処理・生活環境 交通・"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kosodate/boshi/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 子育て・教育 妊娠・出産・母子保健 妊娠・出産・母子保健 ツイート シェア このページを印刷する 児童手当について 産後ケア事業について 母子保健サービス 出産・子育て応援事業 遅らせないで！子どもの予防接種と乳幼児健診 母子健康手帳および母子保健のしおり（妊婦健康診査票）の交付について 1歳未満の乳児にはちみつを与えないでください サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kosodate/sho-chu/","false","false","false","補助金|手当","いて（市議会からの申し入れ事項について） 中学校全員喫食制給食実施事業に係る再検討結果について 中学校全員喫食制給食実施事業の検討経過について（中間報告） 市内公立学校の児童・生徒数および幼稚園の園児数 通学路交通安全対策 一覧へ サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kosodate/center/","false","false","false","補助金|手当","報 子育て・教育 子育て支援センター・放課後児童クラブなど 子育て支援センター・放課後児童クラブなど ツイート シェア このページを印刷する 亀山児童センター 亀山市ファミリーサポートセンター 放課後児童クラブ 子育て支援センター サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kenko/yobo/kodomo/","false","false","false","補助金|手当","染症対策 【任意接種】子どものインフルエンザ予防接種の費用助成について 【任意予防接種】子どもの任意予防接種費用助成について 【定期接種】麻しん風しん（MR）の予防接種を受けましょう 【定期接種】妊婦と子どもの定期予防接種について サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kenko/seikatsu/","false","false","false","補助金|手当","見サポート事業を開始しました 避難行動要支援者名簿について 民生委員・児童委員に関する業務 新しい生活様式に対応した地域活動のてびき 亀山市子どもの貧困に関する実態調査結果について コミュニティソーシャルワークの体制づくりに向けて サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/kenko/josei/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 健康・医療・福祉 福祉医療費の助成制度 福祉医療費の助成制度 ツイート シェア このページを印刷する 福祉医療費の助成制度 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/bunka/bunka/","false","false","false","補助金|手当"," かめやま文化年2024（記録誌を作成しました） 地域における文化芸術映像化・活用事業 亀山市美術展について 亀山市文化大使 亀山市文化芸術推進基本計画～継承と創造～ 亀山市文化芸術基本条例の制定について 日本武尊と弟橘媛 まつり サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/bunka/shogai/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 文化・スポーツ 生涯学習 生涯学習 ツイート シェア このページを印刷する 天文台「童夢」無料開放日 生涯学習とは 中央公民館講座 かめやま人（びと）キャンパス サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/bunka/hogo/","false","false","false","補助金|手当","市史 鈴鹿関跡 全国史跡整備市町村協議会と東海地区協議会 史跡 旧亀山城多門櫓 観光(ボランティアガイドの申込） 埋蔵文化財包蔵地に関する手続きについて 関宿伝統的建造物群保存地区に関する手続きについて 資料館へのいざない 一覧へ サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/jinken/tabunka/","false","false","false","補助金|手当","Regional de Gerenciamento e Cobrança de Mie【三重地方税管理回収機構】Mie Chihōzei Kanri Kaishū Kikō 外国語版広報「かめやまニュース」（2024年5月号まで） サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/jinken/tabunka/joho/","false","false","false","補助金|手当","税】Kōza Furikae Nōzei Agência Regional de Gerenciamento e Cobrança de Mie【三重地方税管理回収機構】Mie Chihōzei Kanri Kaishū Kikō サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/jinken/tabunka/news/","false","false","false","補助金|手当","ホーム カテゴリ 分野 くらしの情報 人権・共生 多文化共生 外国語版広報「かめやまニュース」（2024年5月号まで） 外国語版広報「かめやまニュース」（2024年5月号まで） ツイート シェア このページを印刷する サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/tourism/tokaido/kameyama/","false","false","false","補助金|手当","ホーム カテゴリ 分野 観光 歴史探訪・東海道散歩 亀山宿を歩く 亀山宿を歩く ツイート シェア このページを印刷する 亀山宿を歩く ボランティアガイド「亀山宿語り部の会」申し込み サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/tourism/tokaido/seki/","false","false","false","補助金|手当"," walk in Seki-Juku!!（英語版関宿観光プロモーション動画） ボランティアガイド「関宿案内ボランティア」申し込み 中町〜東追分（なかまち〜ひがしのおいわけ） 西追分〜中町（にしのおいわけ〜なかまち） 関宿まちなみ館 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/tourism/tokaido/sakashita/","false","false","false","補助金|手当","ホーム カテゴリ 分野 観光 歴史探訪・東海道散歩 坂下宿を歩く 坂下宿を歩く ツイート シェア このページを印刷する 坂下宿を歩く サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿処理・生活環境 交通・行政情"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/tourism/shizen/nanaza/","false","false","false","補助金|手当","キャンプ場 観音山公園（関町新所） 錫杖ヶ岳（加太向井） 太巌寺（ふじ）（住山町） 野登山（ブナ林）（安坂山町） 太岡寺なわて（桜）（太岡寺町） 東海自然歩道 花暦カレンダー 景勝地 キャンプ場 羽黒山・正法寺山荘跡（桜） 一覧へ サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/kigyo/ricchi/","false","false","false","補助金|手当","ホーム カテゴリ 分野 企業立地 企業立地 企業立地 ツイート シェア このページを印刷する 亀山市雇用対策協議会について 企業立地のご案内 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職 引っ越し・住居 住まい 届出・手続き ごみ・し尿処理・生活環境 交通"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/","false","false","false","補助金|手当","ホーム カテゴリ カテゴリ ツイート シェア このページを印刷する 分野 組織 ライフシーン トップページ掲載 かめやま文化年 医療センターカテゴリー 教育委員会カテゴリー 図書館カテゴリー 消防本部カテゴリー サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい しごと 就職 退職"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/groups/","false","false","false","補助金|手当","ープ 学校教育課 学事教職員グループ 教育推進課 支援推進グループ 研究推進グループ 生涯学習課 社会教育・スポーツグループ 図書館 監査委員事務局 選挙管理委員会事務局 議会事務局 議事調査課 議事調査グループ 農業委員会事務局 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/groups/shibun/bunka/jinken/","false","false","false","補助金|手当","14メイン事業について かめやま文化年2014 かめやま文化年2017 かめやま文化年2024の記録（9月まで） かめやま文化年2024の記録（10月） かめやま文化年2024の記録（12月から） かめやま文化年2020までの事業 かめやま文化年2024の記録（11月） 亀山市文化芸術基本条例の制定について かめやま文化年2024【創造事業】文化芸術創造事業補助金について 亀山市文化芸術推進基本計画～継承と創造～ 一覧へ サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/soshiki/","false","false","false","補助金|手当","総務・保健給食グループ 学校教育課 学事教職員グループ 教育推進課 支援推進グループ 研究推進グループ 生涯学習課 社会教育・スポーツグループ 図書館 監査委員事務局 選挙管理委員会事務局 議会事務局 議事調査課 議事調査グループ サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/soshiki/shibun/","false","false","false","補助金|手当","26年07月02日 ） 地域担い手研修 （更新日： 2026年06月29日 ） 地域まちづくり協議会の支援 （更新日： 2026年06月29日 ） 関宿の歴史と文化 （更新日： 2026年06月26日 ） >>新着情報の一覧を見る サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"亀山市","15","ホーム","ホーム","https://www.city.kameyama.mie.jp/soshiki/shibun/bunka/","false","false","false","補助金|手当","06月25日 ） 男女共同参画REPORT （更新日： 2026年06月10日 ） 人権啓発リーフレット （更新日： 2026年06月10日 ） 多文化共生、国際化 （更新日： 2026年05月29日 ） >>新着情報の一覧を見る サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 しごと・住まい"
"尾鷲市","15","手数料減免","手数料減免","https://www.city.owase.lg.jp/category/1-11-3-0-0-0-0-0-0-0.html","false","true","true","医療費助成|減免","手数料減免 | 尾鷲市 共通メニューなどをスキップして本文へ ホームへ ウェルカムページ サイトマップ お問い合わせ やさしい日本語 Language English 한글 中文簡体 中文繁體 Portugues Espanol 背景色 反転 標準 文字サイズ 拡大 標準 各課のご案内 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のまま文字サイズを変更する場合には、"
"名張市","15","子育て・教育","子育て・教育","https://www.city.nabari.lg.jp/030/index.html","false","false","true","手当|奨学金","について お知らせ ”令和9年二十歳のつどい” 実行委員を募集中！！ 新着情報 一覧 妊娠・出産 開く 閉じる 健康相談 産後ケア事業 不妊治療などの助成 「妊娠・出産」のページ一覧 子育て支援 開く 閉じる 相談 地域の広場 放課後児童クラブ（学童保育） 子ども条例 子ども・若者のための「もうひとつの居場所」 「子育て支援」のページ一覧 子育てにかかる各種手当／ひとり親・寡婦家庭への支援 開く 閉じる ひとり親・寡婦家庭への支援 「子育てにかかる各種手当／ひとり親・寡婦家庭"
"名張市","15","災害見舞金等","災害見舞金等","https://www.city.nabari.lg.jp/020/006/020/060/","true","false","false","貸付","災害見舞金等 災害弔慰金 災害援護資金貸付 災害障害見舞金 被災者生活再建支援"
"名張市","15","地球温暖化防止","地球温暖化防止","https://www.city.nabari.lg.jp/020/030/010/","true","false","false","補助金","地球温暖化防止 「環境」に関するリンク集 エコドライブについて 名張市役所の取り組み 名張市における地球温暖化防止計画、エコオフィス活動等。 名張でも生じる可能性のある地球温暖化の影響 水環境や農業、自然生態系、健康への影響について。 地球温暖化について 温暖化による地球への影響について 名張市は「ゼロカーボンシティ」を目指してまいります 補助金等を上手に活用！太陽光発電設備を導入しませんか？ クーリングシェルター（指定暑熱避難施設）について 熱中症対策アンバサダー講座（オン"
"名張市","15","保健・医療","保健・医療","https://www.city.nabari.lg.jp/050/040/040/020/","true","false","false","医療費助成","保健・医療 一人親家庭等医療費助成の適用 自立支援医療（更生医療・育成医療・精神通院） 後期高齢者医療制度の適用 心身障害者医療費助成 保健師による訪問指導 訪問看護サービス"
"名張市","15","奨学金・就学援助","奨学金・就学援助","https://www.city.nabari.lg.jp/030/210/index.html","true","false","true","奨学金","奨学金・就学援助 「学びたい気持ち」を応援しませんか？ 名張市奨学金へのご寄附をお願いします。 就学援助制度について 名張市奨学金受給者の募集について"
"名張市","15","貸付","貸付","https://www.city.nabari.lg.jp/130/310/010/index.html","true","false","true","貸付","貸付 令和3年度 令和6年度"
"名張市","15","補助金について","補助金について","https://www.city.nabari.lg.jp/020/060/040/030/index.html","true","false","true","補助金","補助金について 【令和8年6月1日（月曜日）から受付開始です】移住促進のための空家リノベーション支援事業 【令和8年7月1日（水曜日）から受付開始です】《空き家解体（除却）》名張市特定空家等及び不良空家除却費補助金について"
"鈴鹿市","15","妊娠・出産","妊娠・出産","https://www.city.suzuka.lg.jp/mokuteki/1009604.html","false","false","false","給付金|手当","2025年7月7日 印刷 大きな文字で印刷 妊娠 すずっこ子育てアプリ（デジタル母子健康手帳） 妊娠届出・母子健康手帳の交付 妊婦の健康診査（妊婦一般健康診査） 小児科医の子育て相談（出産前後小児保健指導事業） すくすくファミリー教室 妊産婦・乳幼児家庭訪問 妊婦の歯科健康診査（妊婦歯科健康診査） 県外（国内）で妊産婦健診等を受診される方へ 出産・子育て応援給付金事業 特定不妊治療費（先進医療）の助成 特定不妊治療費（助成回数追加）の助成 特定不妊治療費（着床前胚染色体異数性"
"鈴鹿市","15","子育て","子育て","https://www.city.suzuka.lg.jp/mokuteki/1009605.html","false","false","false","手当|貸付","子育て ページ番号1009605 更新日 2026年7月14日 印刷 大きな文字で印刷 鈴鹿で子育て （PDF 3.2MB） 子育てに関する情報発信 子育て支援総合コーディネート事業 鈴鹿市子育て応援ブックすずっこナビ（PDF) 子育てに関する手当と貸付 児童手当 児童扶養手当 母子父子寡婦福祉資金の貸付 医療費の助成 こども医療費の助成 未熟児養育医療の給付 子育て中の交流 子育て支援センター 一ノ宮団地児童センター 玉垣児童センター つどいの広場 こどもを預ける 幼児教育"
"鈴鹿市","15","福祉・介護","福祉・介護","https://www.city.suzuka.lg.jp/mokuteki/1009611.html","false","false","false","手当|貸付","福祉・介護 ページ番号1009611 更新日 2026年3月18日 印刷 大きな文字で印刷 医療費の助成 こども医療費の助成 一人親家庭等医療費の助成 障がい者医療費の助成 公費負担医療制度（更生医療・育成医療・精神通院医療） 特定不妊治療費（先進医療）の助成 母子・一人親家庭等の福祉 児童扶養手当 一人親家庭等医療費の助成 母子父子寡婦福祉資金の貸付 ひとり親家庭等学習支援事業 高齢者の福祉 地域包括ケアシステム構築の推進 65歳からのフレイル予防のすすめ ふれあいいきいき"
