municipality,priority,rescore,title,anchor,url,snippet
"春日井市","low","-40","資源・ごみ｜春日井市公式ホームページ","資源・ごみ","https://www.city.kasugai.lg.jp/kurashi/1032702/index.html","資源・ごみ｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国保"
"春日井市","low","-40","春日井市の魅力｜春日井市公式ホームページ","春日井市の魅力","https://www.city.kasugai.lg.jp/shisei/koho/1033218/1032075/index.html","春日井市の魅力｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・"
"春日井市","low","-41","春日井市公式ホームページ","","https://www.city.kasugai.lg.jp/","春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国保 住まい・生"
"春日井市","low","-41","平和祈念式典を開催します｜春日井市公式ホームページ","平和祈念式典を開催します","https://www.city.kasugai.lg.jp/bunka/event/event/1036643.html","平和祈念式典を開催します｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 "
"春日井市","low","-41","令和9年春日井市二十歳の成人式｜春日井市公式ホームページ","令和9年春日井市二十歳の成人式","https://www.city.kasugai.lg.jp/bunka/event/event/1038802.html","令和9年春日井市二十歳の成人式｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 "
"春日井市","low","-41","春日井市総合体育館のネーミングライツパートナーを募集します｜春日井市公式ホームページ","春日井市総合体育館のネーミングライツパートナーを募集します","https://www.city.kasugai.lg.jp/bunka/sports/1038935.html","春日井市総合体育館のネーミングライツパートナーを募集します｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手"
"春日井市","low","-41","休日や平日夜間に急病になったとき｜春日井市公式ホームページ","休日や平日夜間に急病になったとき","https://www.city.kasugai.lg.jp/kenko/iryo/kyujitsukyubyo_list/kyuujitsukyuu.html","休日や平日夜間に急病になったとき｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境"
"春日井市","low","-41","日常生活用具給付等事業者の指定について｜春日井市公式ホームページ","日常生活用具給付等事業者の指定について","https://www.city.kasugai.lg.jp/kenko/syogai/1033625/nichijouseikatsu.html","日常生活用具給付等事業者の指定について｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ"
"春日井市","low","-41","障がいのある方を対象とした日常生活の援助　｜春日井市公式ホームページ","障がいのある方を対象とした日常生活の援助","https://www.city.kasugai.lg.jp/kenko/syogai/enjo/hukushiseikatsusyouryaku.html","障がいのある方を対象とした日常生活の援助 ｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・"
"春日井市","low","-41","離乳食教室【モグモグごっくん教室】※4～6か月児対象｜春日井市公式ホームページ","離乳食教室【モグモグごっくん教室】※4～6か月児対象","https://www.city.kasugai.lg.jp/kosodate/ninshin/1002385/1035692.html","離乳食教室【モグモグごっくん教室】※4～6か月児対象｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等"
"春日井市","low","-41","離乳食教室【カミカミ歯っぴー教室】※8～11か月児対象｜春日井市公式ホームページ","離乳食教室【カミカミ歯っぴー教室】※8～11か月児対象","https://www.city.kasugai.lg.jp/kosodate/ninshin/1002385/1035693.html","離乳食教室【カミカミ歯っぴー教室】※8～11か月児対象｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き"
"春日井市","low","-41","教室・講座・イベント　参加申し込み｜春日井市公式ホームページ","教室・講座・イベント 参加申し込み","https://www.city.kasugai.lg.jp/kurashi/1027725/1027752.html","教室・講座・イベント 参加申し込み｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環"
"春日井市","low","-41","燃やせるごみ用ごみ袋(黄色)に関する臨時措置について｜春日井市公式ホームページ","燃やせるごみ用ごみ袋(黄色)に関する臨時措置について","https://www.city.kasugai.lg.jp/kurashi/1032702/1032853/1032855/1039639.html","燃やせるごみ用ごみ袋(黄色)に関する臨時措置について｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等"
"春日井市","low","-41","クーリングシェルターを募集します｜春日井市公式ホームページ","クーリングシェルターとして開放していただける店舗等を募集します","https://www.city.kasugai.lg.jp/kurashi/gomi/keihatsu/tikyuuondanka/1034585.html","クーリングシェルターを募集します｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境"
"春日井市","low","-41","お墓の移転の許可申請(改葬許可申請)｜春日井市公式ホームページ","お墓の移転の許可申請(改葬許可申請)","https://www.city.kasugai.lg.jp/kurashi/todoke/1023384.html","お墓の移転の許可申請(改葬許可申請)｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ "
"春日井市","low","-41","住民監査請求の対象・方法｜春日井市公式ホームページ","住民監査請求の対象・方法","https://www.city.kasugai.lg.jp/shisei/kansa/1008399.html","住民監査請求の対象・方法｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 "
"春日井市","low","-41","令和7年度明るい選挙啓発ポスターの入選者が決まりました ｜春日井市公式ホームページ","令和7年度明るい選挙啓発ポスターの入選者が決まりました","https://www.city.kasugai.lg.jp/shisei/senkan/1011867.html","令和7年度明るい選挙啓発ポスターの入選者が決まりました ｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続"
"春日井市","low","-41","手話で電話(手話リンク)について｜春日井市公式ホームページ","手話で電話(手話リンク)について","https://www.city.kasugai.lg.jp/site/site/1038799.html","手話で電話(手話リンク)について｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境"
"春日井市","low","-42","事業者の方へのお知らせ｜春日井市公式ホームページ","事業者の方へのお知らせ","https://www.city.kasugai.lg.jp/business/jigyooshirase/index.html","事業者の方へのお知らせ｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税"
"春日井市","low","-42","子育て・教育｜春日井市公式ホームページ","子育て・教育","https://www.city.kasugai.lg.jp/kosodate/index.html","子育て・教育｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国"
"春日井市","low","-42","予防｜春日井市公式ホームページ","予防","https://www.city.kasugai.lg.jp/kurashi/syobo/yobo/index.html","予防｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国保 住ま"
"春日井市","low","-42","春日井市公式LINE｜春日井市公式ホームページ","春日井市公式LINE","https://www.city.kasugai.lg.jp/shisei/koho/socialmedia/line/index.html","春日井市公式LINE｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・"
"津島市","low","-42","公式Facebook　津島市公式ホームページ","公式Facebook","https://www.city.tsushima.lg.jp/shisei/koukokugyouji/kousikisns/fb.html","公式Facebook 津島市公式ホームページ 津島市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 このページの先頭です このページの本文へ移動 音声読み上げ・文字拡大 Multilingual サイトマップ 防災・防犯 目的別検索 メニュー くらし 子育て・教育 福祉・医療 市の紹介・観光 市政 現在のページ トップページ 市政 広報・行事 公式SNS 公式Facebook ページID：221370408 本文ここから 公式Fa"
"碧南市","low","-42","鳥獣に関する許可申請／碧南市","鳥獣に関する許可申請","https://www.city.hekinan.lg.jp/business/environment/17631.html","鳥獣に関する許可申請／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合わせ PC版を"
"碧南市","low","-42","イベントカレンダー／碧南市","イベントカレンダー","https://www.city.hekinan.lg.jp/calendar.html?calendarType=2&amp;area-display=0","イベントカレンダー／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合わせ PC版を表"
"碧南市","low","-42","碧南市教育委員会後援などの使用申請／碧南市","碧南市教育委員会後援などの使用申請","https://www.city.hekinan.lg.jp/childcare_education/board_of_education/15216.html","碧南市教育委員会後援などの使用申請／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合"
"碧南市","low","-42","碧南市教育委員会後援などの使用申請／碧南市","碧南市教育委員会後援などの使用申請","https://www.city.hekinan.lg.jp/childcare_education/lifelong_learning/16637.html","碧南市教育委員会後援などの使用申請／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合"
"碧南市","low","-42","イベント情報一覧／碧南市","イベント情報一覧","https://www.city.hekinan.lg.jp/event_list.html","イベント情報一覧／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合わせ PC版を表示"
"碧南市","low","-42","鳥獣に関する許可申請／碧南市","鳥獣に関する許可申請","https://www.city.hekinan.lg.jp/kurashi_1/certificate/environment/17586.html","鳥獣に関する許可申請／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合わせ PC版を"
"碧南市","low","-42","教育委員会後援など使用申請／碧南市","教育委員会後援など使用申請","https://www.city.hekinan.lg.jp/kurashi_1/certificate/kouen/11313.html","教育委員会後援など使用申請／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合わせ P"
"碧南市","low","-42","公共施設予約案内システム／碧南市","公共施設予約案内システム","https://www.city.hekinan.lg.jp/soshiki/kyouiku/shogaigakushu/application/1020.html","公共施設予約案内システム／碧南市 本文へ 文字サイズ 背景色変更 multilingual 組織一覧・お問い合わせ 防災ポータルサイト くらし・手続き 子育て・教育 健康 医療・福祉 防災 安心・安全 おでかけ 文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト ホーム 検索 とじる メニュー とじる ページ内検索 ファイル種別 すべて ページ PDF ページID検索 検索を閉じる multilingual くらし・手続き 子育て・教育 健康・医療・福祉 防災・安心・安全 おでかけ・文化・スポーツ 市の情報・計画 ビジネス・産業 防災ポータルサイト 組織一覧・お問い合わせ PC"
"春日井市","low","-43","スポーツ｜春日井市公式ホームページ","スポーツ","https://www.city.kasugai.lg.jp/bunka/sports/index.html","スポーツ｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国保 "
"春日井市","low","-43","くらし・手続き｜春日井市公式ホームページ","くらし・手続き","https://www.city.kasugai.lg.jp/kurashi/index.html","くらし・手続き｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・"
"春日井市","low","-43","くらし・手続きに関するお知らせ｜春日井市公式ホームページ","くらし・手続きに関するお知らせ","https://www.city.kasugai.lg.jp/kurashi/kurashioshirase/index.html","くらし・手続きに関するお知らせ｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 "
"春日井市","low","-43","税・年金・国保｜春日井市公式ホームページ","税・年金・国保","https://www.city.kasugai.lg.jp/kurashi/zei/index.html","税・年金・国保｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・"
"春日井市","low","-43","市有財産｜春日井市公式ホームページ","市有財産","https://www.city.kasugai.lg.jp/shisei/tochi/index.html","市有財産｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国保 "
"豊川市","low","-43","For Foreigners がいこくじんのかたへ／豊川市","For Foreigners がいこくじんのかたへ","https://www.city.toyokawa.lg.jp/soshiki/shimin/kyodokokusai/2/3/foreigners/index.html","For Foreigners がいこくじんのかたへ／豊川市 スマートフォン版を表示 本文へ 閲覧支援 Languages 文字サイズ 背景色変更 ふりがな ふりがなをけす やさしいにほんご やさしいにほんごを消す 音声読み上げ Select Language English Português Español 中文（繁体） 中文（簡体） Tiếng Việt Go Select your language 閲覧支援・Languagesを閉じる 検索する キーワードから探す ページID検索 ページID検索 検索 ページIDとは? 検索メニューを閉じる くらし・手続き くらし・手続き 医療・健康・"
"津島市","low","-43","市の紹介・観光　津島市公式ホームページ","市の紹介・観光","https://www.city.tsushima.lg.jp/shokai/index.html","市の紹介・観光 津島市公式ホームページ 津島市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 このページの先頭です このページの本文へ移動 音声読み上げ・文字拡大 Multilingual サイトマップ 防災・防犯 目的別検索 メニュー くらし 子育て・教育 福祉・医療 市の紹介・観光 市政 現在のページ トップページ 市の紹介・観光 ページID：297464049 本文ここから 市の紹介・観光 新着情報 新着情報はありません。 "
"春日井市","low","-45","企業への支援｜春日井市公式ホームページ","企業への支援","https://www.city.kasugai.lg.jp/business/kigyo/index.html","企業への支援｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国"
"春日井市","low","-45","介護｜春日井市公式ホームページ","介護","https://www.city.kasugai.lg.jp/kenko/1011073/index.html","介護｜春日井市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language やさしいにほんご 文字サイズ・配色の変更 手話で電話 くらし・手続き くらし・手続き トップ 閉じる くらし・手続きに関するお知らせ 防災・安全 消防・救急 届出・証明 デジタル市役所(オンライン手続き等) 資源・ごみ 環境 交通 税・年金・国保 住ま"
