municipality,score,hits,title,h1,url,snippet
"大紀町","16","制度語|受付","環境水道課 各種補助金のご案内／大紀町ホームページ","環境水道課 各種補助金のご案内","https://www.town.taiki.mie.jp/gyoseijoho/hojo_all/1243.html","環境水道課 各種補助金のご案内／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&"
"大紀町","16","制度語|対象","総務企画課 各種補助金のご案内／大紀町ホームページ","総務企画課 各種補助金のご案内","https://www.town.taiki.mie.jp/gyoseijoho/hojo_all/1251.html","総務企画課 各種補助金のご案内／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&"
"大紀町","16","制度語|対象","健康福祉課 各種補助金のご案内／大紀町ホームページ","健康福祉課 各種補助金のご案内","https://www.town.taiki.mie.jp/gyoseijoho/hojo_all/1266.html","健康福祉課 各種補助金のご案内／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&"
"大紀町","16","制度語|対象","住民課 各種補助金のご案内／大紀町ホームページ","住民課 各種補助金のご案内","https://www.town.taiki.mie.jp/gyoseijoho/hojo_all/1532.html","住民課 各種補助金のご案内／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#1"
"大紀町","16","制度語|対象","各種補助金／大紀町ホームページ","各種補助金","https://www.town.taiki.mie.jp/gyoseijoho/hojo_all/index.html","各種補助金／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115"
"大紀町","16","制度語|対象","予防接種／大紀町ホームページ","予防接種","https://www.town.taiki.mie.jp/iryo_kenko_fukushi/iryo_kenko/sessyu_all/index.html","予防接種／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115;"
"大紀町","16","制度語|対象","妊婦・産婦訪問／大紀町ホームページ","妊婦・産婦訪問","https://www.town.taiki.mie.jp/kosodate_kyoiku/ninshin_shussan/840.html","妊婦・産婦訪問／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#1"
"大紀町","16","制度語|対象","妊婦相談／大紀町ホームページ","妊婦相談","https://www.town.taiki.mie.jp/kosodate_kyoiku/ninshin_shussan/841.html","妊婦相談／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115;"
"大紀町","16","制度語|対象","妊娠・出産／大紀町ホームページ","妊娠・出産","https://www.town.taiki.mie.jp/kosodate_kyoiku/ninshin_shussan/index.html","妊娠・出産／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115"
"大台町","16","制度語|金額","医療助成／大台町","医療助成","https://www.odaitown.jp/kenko_fukushi/iryo_kenko/1/index.html","医療助成／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 健康・福祉 医療・健康 医療助成 医療助成 福祉医療費助成制度について 福祉医療費窓口無料化(現物給付)について キーワード検索 医療・健康 ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（代表）0598-82-3781 ファックス（代表）0598-82-1618 お問い合わせ アクセス アクセシビリティ サイトマップ Copyright (c) 2021 Odai Town. All Rights Reserved."
"大台町","16","制度語|対象","妊娠・出産／大台町","妊娠・出産","https://www.odaitown.jp/kosodate_kyoiku/ninshin_shussan/index.html","妊娠・出産／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 子育て・教育 妊娠・出産 妊娠・出産 大台町産後ケア事業 妊娠したら(生まれる前の手続きについて) 妊婦健診を受けましょう 赤ちゃんが生まれたら 産婦健診を受けましょう キーワード検索 子育て・教育 ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（代表）0598-82-3781 ファックス（代表）0598-82-1618 お問い合わせ アクセス アクセシビリティ サイトマップ Copyright (c) 2021 Odai Town. All Rights Reserved."
"大台町","16","制度語|対象","児童扶養手当／大台町","児童扶養手当","https://www.odaitown.jp/kosodate_kyoiku/teate_josei/1/index.html","児童扶養手当／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 子育て・教育 手当・助成 児童扶養手当 児童扶養手当 児童扶養手当について 特別児童扶養手当について キーワード検索 手当・助成 ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（代表）0598-82-3781 ファックス（代表）0598-82-1618 お問い合わせ アクセス アクセシビリティ サイトマップ Copyright (c) 2021 Odai Town. All Rights Reserved."
"大台町","16","制度語|対象","出産祝い品贈呈事業／大台町","出産祝い品贈呈事業","https://www.odaitown.jp/kosodate_kyoiku/teate_josei/2728.html","出産祝い品贈呈事業／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 子育て・教育 手当・助成 出産祝い品贈呈事業 出産祝い品贈呈事業 Tweet 更新日：2025年02月20日 新しい町民の誕生を祝い、新生児の健やかな成長を願って、出産祝い品を贈呈します。 出産の日から起算して60日以内に、福祉課にて手続きしてください。 【対象者】 新生児の保護者（大台町に住所を有する者） 【出産祝い品】 ベビー服セット（オーガニックコットンを使ったTシャツ、スタイ、フェイスタオル） 出産祝い品申込書 (PDFファイル: 308.2KB) この記事に関するお問い合わせ先 大台町役場 福祉課 〒519-2404 三重県多気郡大台町佐原750番地 電話:0598-82-3783 ファックス:05"
"大台町","16","制度語|対象","手当・助成／大台町","手当・助成","https://www.odaitown.jp/kosodate_kyoiku/teate_josei/index.html","手当・助成／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 子育て・教育 手当・助成 手当・助成 すこやかベビー出産祝い金 出産祝い品贈呈事業 チャイルドシート購入費補助金 児童手当制度について 児童扶養手当 新生児聴覚スクリーニング検査費用一部助成 大台町ファミリー・サポート・センター等利用支援補助金の交付 母子家庭等就学就職支度金 大台町不育症治療費助成事業 大台町特定不妊治療費（先進医療）助成事業 大台町保険適用終了後の特定不妊治療に対する回数追加事業について 1か月児健康診査一部助成 着床前胚染色体異数性検査（PGT-A）を含む特定不妊治療費助成事業 キーワード検索 子育て・教育 ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（"
"大台町","16","制度語|金額|対象|受付","携帯電話やパソコン等のリサイクルについて／大台町","携帯電話やパソコン等のリサイクルについて","https://www.odaitown.jp/kurashi_tetsuzuki/gomi_kankyo/1/1634.html","携帯電話やパソコン等のリサイクルについて／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 暮らし・手続き ごみ・環境 家庭ごみ 携帯電話やパソコン等のリサイクルについて 携帯電話やパソコン等のリサイクルについて Tweet 更新日：2025年05月12日 小型家電リサイクルにご協力ください パソコンや携帯電話などの使用済み小型家電には、貴金属やレアメタルといった有用金属がたくさん含まれており、リサイクル可能な貴重な資源です。この貴重な資源をもっと有効に活用するために、2013年4月から小型家電リサイクル法がスタートしております。町では従来の回収方法に、新たに国の認定事業者であるリネットジャパンリサイクル株式会社と協定を提携し、便利で安心な宅配便による自宅回収を実施しております"
"大台町","16","制度語|対象","妊娠・出産／大台町","妊娠・出産","https://www.odaitown.jp/lifeevent/1/index.html","妊娠・出産／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム ライフイベント 妊娠・出産 妊娠・出産 妊娠したら(生まれる前の手続きについて) 妊婦健診を受けましょう 赤ちゃんが生まれたら 大台町産後ケア事業 母子の健康 産婦健診を受けましょう 産前・産後サポートのご案内 キーワード検索 ライフイベント ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（代表）0598-82-3781 ファックス（代表）0598-82-1618 お問い合わせ アクセス アクセシビリティ サイトマップ Copyright (c) 2021 Odai Town. All Rights Reserved."
"大台町","16","制度語|金額|対象|受付","≪募集は終了しました≫【令和8年度】子育て世帯向け「大台町お試し住宅事業」入居者募集のお知らせ／大台町","≪募集は終了しました≫【令和8年度】子育て世帯向け「大台町お試し住宅事業」入居者募集のお知らせ","https://www.odaitown.jp/soshiki/yakuba/8/4/2_2/2_2_3/3037.html","≪募集は終了しました≫【令和8年度】子育て世帯向け「大台町お試し住宅事業」入居者募集のお知らせ／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 組織から探す 大台町役場本庁 生活環境課 生活環境課：担当情報 移住・定住 移住・定住情報 ≪募集は終了しました≫【令和8年度】子育て世帯向け「大台町お試し住宅事業」入居者募集のお知らせ ≪募集は終了しました≫【令和8年度】子育て世帯向け「大台町お試し住宅事業」入居者募集のお知らせ Tweet 更新日：2026年02月19日 【入居特典付き！】令和8年度の入居者を募集します 令和8年4月1日以降に利用を希望される方を募集します。 1週間からの短期利用または1か月以上の長期利用が可能です。 当町の関係人口の創出拡大や町内への移住・定住を"
"大台町","16","制度語|金額","移住・定住／大台町","","https://www.odaitown.jp/soshiki/yakuba/8/4/2_2/index.html","移住・定住／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 組織から探す 大台町役場本庁 生活環境課 生活環境課：担当情報 移住・定住 Tweet 大台町空き家・移住相談窓口 大台町空き家バンク・大台町空き店舗バンクの利用については、下記の「大台町空き家・移住相談窓口AWAサポートデスク」にお問い合わせください。 関連サイト キーワード検索 生活環境課：担当情報 ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（代表）0598-82-3781 ファックス（代表）0598-82-1618 お問い合わせ アクセス アクセシビリティ サイトマップ Copyright (c) 2021 Odai Town. All Rights Reserved"
"大台町","16","制度語|金額","空き家対策／大台町","空き家対策","https://www.odaitown.jp/soshiki/yakuba/8/4/odaiakiyatoutaisakukeikaku/index.html","空き家対策／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 組織から探す 大台町役場本庁 生活環境課 生活環境課：担当情報 空き家対策 空き家対策 Tweet 空家等対策計画 制度紹介 イベント・お知らせ この記事に関するお問い合わせ先 大台町役場 生活環境課 〒519-2404 三重県多気郡大台町佐原750番地 電話:0598-82-3787 ファックス:0598-82-2565 お問い合わせフォーム キーワード検索 生活環境課：担当情報 ページの先頭へ 大台町役場 〒519-2404 三重県多気郡大台町佐原750番地 電話（代表）0598-82-3781 ファックス（代表）0598-82-1618 お問い合わせ アクセス アクセシビリティ サイトマップ Copyright"
"度会町","16","制度語|対象","福祉医療費助成 | 度会町公式ホームページ","福祉医療費助成","https://www.town.watarai.lg.jp/category_list.php?frmCd=1-3-4-0-0","福祉医療費助成 | 度会町公式ホームページ サイト内検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無 効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 ホーム 暮らしのガイド 年金・保険 福祉医療費助成 子ども医療費助成制度 [2025年9月1日] 子ども医療費助成制度について 福祉医療費助成に係る適正受診のお願い [2025年8月25日] 福祉医療費助成制度の改正について [2025年6月17日] 障がい者医療費助成制度 [2024年9月1日] 障がい者医療費助成制度について 一人親家庭等医療費助成制度 [2024年9月1日] 一人親家庭等医療費助成制度について 個人情報の取扱い ウェブアクセシビリティ方針 著作権・リンク等 〒516-2195 三重県度会郡度会町棚橋1215番地1 電話: 各課直通番号をご利用下さい。 FAX: 0596-62-1647 (法人番号1000020244708) アクセス Copyright ("
"度会町","16","制度語|金額","防災情報 | 度会町公式ホームページ","防災情報","https://www.town.watarai.lg.jp/category_list.php?frmCd=4-0-0-0-0","防災情報 | 度会町公式ホームページ サイト内検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無 効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 ホーム 防災情報 防災 防災行政無線の戸別受信機を無償貸与します [2025年5月16日] 防災行政無線の内容をスマホで確認できます [2024年12月3日] 度会町公式LINEアカウントを開設しました [2020年7月15日] 罹災証明書の発行 [2025年10月1日] 度会町地域防災計画 [2025年4月10日] 国民保護（弾道ミサイル） [2024年9月18日] 防災情報のリンク [2023年9月12日] 町内河川のライブ画像 [2021年9月16日] 防災マップ 令和3年3月発行 度会町防災マップ [2021年4月2日] 消防 伊勢市消防本部ホームページへ [2021年7月13日] 国民保護 国民保護（弾道ミサイル） [2024年9月18日] 住宅耐震 木造住宅耐震補強等事業費"
"度会町","16","制度語|金額|対象|受付","新着情報 | 全149件中51～60件目 | 度会町公式ホームページ","新着情報","https://www.town.watarai.lg.jp/new_list.php?page=6","新着情報 | 全149件中51～60件目 | 度会町公式ホームページ サイト内検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無 効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 ホーム 新着情報 2025年7月 令和7年度 子宮がん検診について（医療機関実施） [2025年7月17日] 放課後児童クラブ [2025年7月11日] 放課後児童クラブ 台風10号接近に伴う林道麻加江小萩線等の通行規制・通行止めのお知らせ [2025年7月8日] 戸籍に氏名の振り仮名が記載されます [2025年7月1日] 新生児聴覚スクリーニング検査費助成事業の助成金額増額のお知らせ [2025年7月1日] 2025年6月 『一之瀬獅子神楽』記録保存のDVDが完成しました [2025年6月27日] 福祉医療費助成制度の改正について [2025年6月17日] ローカル・ブルー・オーシャン・ビジョン推進事業採択について [2025年6月6日] 2025年5"
"明和町","16","制度語|金額|対象|受付","高齢者福祉サービス／明和町ホームページ - 多気郡","高齢者福祉サービス","https://www.town.meiwa.mie.jp/iryo_kenko_fukushi/kourei_fukushi_kaigo/1761.html","高齢者福祉サービス／明和町ホームページ - 多気郡 スマートフォン版を表示 本文へ 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#115; &#69;&#115;&#112;&#97;&#241;&#111;&#108; GO くらし・手続き 医療・健康 ・福祉 子育て・教育 観光・文化 ・スポーツ しごと・産業 行政情報 キーワードから検索できます くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ 仕事・産業 行政情報 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#"
"明和町","16","制度語|受付","妊娠・出産／明和町ホームページ - 多気郡","妊娠・出産","https://www.town.meiwa.mie.jp/kosodate_kyoiku/ninshin_shussan/index.html","妊娠・出産／明和町ホームページ - 多気郡 スマートフォン版を表示 本文へ 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#115; &#69;&#115;&#112;&#97;&#241;&#111;&#108; GO くらし・手続き 医療・健康 ・福祉 子育て・教育 観光・文化 ・スポーツ しごと・産業 行政情報 キーワードから検索できます くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ 仕事・産業 行政情報 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#115;"
"明和町","16","制度語|受付","防災安全課／明和町ホームページ - 多気郡","防災安全課","https://www.town.meiwa.mie.jp/main/soshiki/bousai/index.html","防災安全課／明和町ホームページ - 多気郡 スマートフォン版を表示 本文へ 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#115; &#69;&#115;&#112;&#97;&#241;&#111;&#108; GO くらし・手続き 医療・健康 ・福祉 子育て・教育 観光・文化 ・スポーツ しごと・産業 行政情報 キーワードから検索できます くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ 仕事・産業 行政情報 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#115;"
"明和町","16","制度語|金額|対象|受付","窓口業務の受付時間を変更しました／明和町ホームページ - 多気郡","窓口業務の受付時間を変更しました","https://www.town.meiwa.mie.jp/main/soshiki/soumu/soumuk/madoguchigyoumu_1/4206.html","窓口業務の受付時間を変更しました／明和町ホームページ - 多気郡 スマートフォン版を表示 本文へ 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&#234;&#115; &#69;&#115;&#112;&#97;&#241;&#111;&#108; GO くらし・手続き 医療・健康 ・福祉 子育て・教育 観光・文化 ・スポーツ しごと・産業 行政情報 キーワードから検索できます くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ 仕事・産業 行政情報 文字サイズ変更 背景色変更 Select Language English 繁體中文 &#31616;&#20307;&#20013;&#25991; &#54620;&#44397;&#50612; &#80;&#111;&#114;&#116;&#117;&#103;&#117;&"
"大紀町","13","制度語","教育委員会事務局 各種補助金のご案内／大紀町ホームページ","教育委員会事務局 各種補助金のご案内","https://www.town.taiki.mie.jp/gyoseijoho/hojo_all/1256.html","教育委員会事務局 各種補助金のご案内／大紀町ホームページ スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Foreign Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#97;&#105;&#115; Go くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 くらし・手続き くらし・手続きを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く しごと・産業 しごと・産業を開く 行政情報 行政情報を開く 背景色変更 文字サイズ変更 Foreign Languages English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Espa&#241;ol Portugu&#234;s &#102;&#114;&#97;&#110;&#231;&#9"
